source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
OpenAlex,https://openalex.org/W3206907907,10.1016/j.csbj.2021.10.009,AI applications in functional genomics,"We review the current applications of artificial intelligence (AI) in functional genomics. The recent explosion of AI follows the remarkable achievements made possible by ""deep learning"", along with a burst of ""big data"" that can meet its hunger. Biology is about to overthrow astronomy as the paradigmatic representative of big data producer. This has been made possible by huge advancements in the field of high throughput technologies, applied to determine how the individual components of a biological system work together to accomplish different processes. The disciplines contributing to this bulk of data are collectively known as functional genomics. They consist in studies of: i) the information contained in the DNA (genomics); ii) the modifications that DNA can reversibly undergo (epigenomics); iii) the RNA transcripts originated by a genome (transcriptomics); iv) the ensemble of chemical modifications decorating different types of RNA transcripts (epitranscriptomics); v) the products of protein-coding transcripts (proteomics); and vi) the small molecules produced from cell metabolism (metabolomics) present in an organism or system at a given time, in physiological or pathological conditions. After reviewing main applications of AI in functional genomics, we discuss important accompanying issues, including ethical, legal and economic issues and the importance of explainability.",2021-01-01,Claudia Caudai; Antonella Galizia; Filippo Geraci; Loredana Le Pera; Veronica Morea; Emanuele Salerno; Allegra Via; Teresa Colombo,Computational and Structural Biotechnology Journal,article,131,https://doi.org/10.1016/j.csbj.2021.10.009
OpenAlex,https://openalex.org/W3208687975,10.1038/s41524-022-00734-6,Recent advances and applications of deep learning methods in materials science,"Abstract Deep learning (DL) is one of the fastest-growing topics in materials data science, with rapidly emerging applications spanning atomistic, image-based, spectral, and textual data modalities. DL allows analysis of unstructured data and automated identification of features. The recent development of large materials databases has fueled the application of DL methods in atomistic prediction in particular. In contrast, advances in image and spectral data have largely leveraged synthetic data enabled by high-quality forward models as well as by generative unsupervised DL methods. In this article, we present a high-level overview of deep learning methods followed by a detailed discussion of recent developments of deep learning in atomistic simulation, materials imaging, spectral analysis, and natural language processing. For each modality we discuss applications involving both theoretical and experimental data, typical modeling approaches with their strengths and limitations, and relevant publicly available software and datasets. We conclude the review with a discussion of recent cross-cutting work related to uncertainty quantification in this field and a brief perspective on limitations, challenges, and potential growth areas for DL methods in materials science.",2022-04-05,Kamal Choudhary; Brian DeCost; Chi Chen; Anubhav Jain; Francesca Tavazza; Ryan Cohn; Cheol Woo Park; Alok Choudhary; Ankit Agrawal; Simon J. L. Billinge; Elizabeth A. Holm; Shyue Ping Ong; Chris Wolverton,npj Computational Materials,article,1110,https://doi.org/10.1038/s41524-022-00734-6
OpenAlex,https://openalex.org/W3044960932,10.1007/s10462-021-10039-7,Artificial intelligence in the creative industries: a review,"Abstract This paper reviews the current state of the art in artificial intelligence (AI) technologies and applications in the context of the creative industries. A brief background of AI, and specifically machine learning (ML) algorithms, is provided including convolutional neural networks (CNNs), generative adversarial networks (GANs), recurrent neural networks (RNNs) and deep Reinforcement Learning (DRL). We categorize creative applications into five groups, related to how AI technologies are used: (i) content creation, (ii) information analysis, (iii) content enhancement and post production workflows, (iv) information extraction and enhancement, and (v) data compression. We critically examine the successes and limitations of this rapidly advancing technology in each of these areas. We further differentiate between the use of AI as a creative tool and its potential as a creator in its own right. We foresee that, in the near future, ML-based AI will be adopted widely as a tool or collaborative assistant for creativity. In contrast, we observe that the successes of ML in domains with fewer constraints, where AI is the ‘creator’, remain modest. The potential of AI (or its developers) to win awards for its original creations in competition with human creatives is also limited, based on contemporary technologies. We therefore conclude that, in the context of creative industries, maximum benefit from AI will be derived where its focus is human-centric—where it is designed to augment, rather than replace, human creativity.",2021-07-02,Nantheera Anantrasirichai; David Bull,Artificial Intelligence Review,article,700,https://doi.org/10.1007/s10462-021-10039-7
OpenAlex,https://openalex.org/W4385068428,10.18559/ebr.2023.2.732,The rise of generative AI and possible effects on the economy,"The aim of the paper is to analyse the likely implications of Generative AI (GAI) on various aspects of business and the economy. Amid the rapid growth and maturing of Generative AI technologies such as Large Language Models (like ChatGPT by OpenAI) a rapid growth of both immediate and potential applications can be seen. The implications for the economy and industries of this technological shift will be discussed. The foreseeable scenarios for the level and types of adoption that GAI might achieve - from useful analytical tool, invaluable assistant to the white-collar workers of the world to being trusted with a wide array of business and life-critical decision making. Both disruptive and premium service opportunities are foreseen. For instance general purpose models may provide quality service – such as copywriting – to overserved customers leaving human writers as the premium option. In this context, overserved customers would be those who would be satisfied with a non-human, potentially less creative content. On the other hand highly specialized models – specifically trained in a given domain and with access to proprietary knowledge can possibly provide a premium service over that provided by human experts. It is expected that some jobs will be replaced by new AI applications. However new workplaces will emerge. Not only the obvious expert-level data scientist roles but also low grade, “model supervisors” – people training the models, assessing the quality of responses given and handling escalations. Lastly new cybercrime risks emerging from the rise of GAI are discussed.",2023-07-20,Tim Orchard; Leszek Tasiemski,Economics and Business Review/The Poznań University of Economics Review,article,49,https://doi.org/10.18559/ebr.2023.2.732
OpenAlex,https://openalex.org/W4401975604,10.1145/3686803,Generative AI for Self-Adaptive Systems: State of the Art and Research Roadmap,"Self-adaptive systems (SASs) are designed to handle changes and uncertainties through a feedback loop with four core functionalities: monitoring, analyzing, planning, and execution. Recently, generative artificial intelligence (GenAI), especially the area of large language models, has shown impressive performance in data comprehension and logical reasoning. These capabilities are highly aligned with the functionalities required in SASs, suggesting a strong potential to employ GenAI to enhance SASs. However, the specific benefits and challenges of employing GenAI in SASs remain unclear. Yet, providing a comprehensive understanding of these benefits and challenges is complex due to several reasons: limited publications in the SAS field, the technological and application diversity within SASs, and the rapid evolution of GenAI technologies. To that end, this article aims to provide researchers and practitioners a comprehensive snapshot that outlines the potential benefits and challenges of employing GenAI’s within SAS. Specifically, we gather, filter, and analyze literature from four distinct research fields and organize them into two main categories to potential benefits: (i) enhancements to the autonomy of SASs centered around the specific functions of the MAPE-K feedback loop, and (ii) improvements in the interaction between humans and SASs within human-on-the-loop settings. From our study, we outline a research roadmap that highlights the challenges of integrating GenAI into SASs. The roadmap starts with outlining key research challenges that need to be tackled to exploit the potential for applying GenAI in the field of SAS. The roadmap concludes with a practical reflection, elaborating on current shortcomings of GenAI and proposing possible mitigation strategies. †",2024-08-20,Jialong Li; Mingyue Zhang; Nianyu Li; Danny Weyns; Zhi Jin; Kenji Tei,ACM Transactions on Autonomous and Adaptive Systems,article,68,https://doi.org/10.1145/3686803
OpenAlex,https://openalex.org/W4404040240,10.3390/bs14111035,Determinants of Generative AI System Adoption and Usage Behavior in Korean Companies: Applying the UTAUT Model,"This study addresses the academic gap in the adoption of generative AI systems by investigating the factors influencing technology acceptance and usage behavior in Korean firms. Although recent advancements in AI are accelerating digital transformation and innovation, empirical research on the adoption of these systems remains scarce. To fill this gap, this study applies the Unified Theory of Acceptance and Use of Technology (UTAUT) model, surveying 300 employees from both large and small enterprises in South Korea. The findings reveal that effort expectancy and social influence significantly influence employees' behavioral intention to use generative AI systems. Specifically, effort expectancy plays a critical role in the early stages of adoption, while social influence, including support from supervisors and peers, strongly drives the adoption process. In contrast, performance expectancy and facilitating conditions show no significant impact. The study also highlights the differential effects of age and work experience on behavioral intention and usage behavior. For older employees, social support is a key factor in technology acceptance, whereas employees with more experience exhibit a more positive attitude toward adopting new technologies. Conversely, facilitating conditions are more critical for younger employees. This study contributes to the understanding of the interaction between various factors in AI technology adoption and offers strategic insights for the successful implementation of AI systems in Korean companies.",2024-11-04,Youngsoo Kim; Victor Blazquez; Taeyeon Oh,Behavioral Sciences,article,58,https://doi.org/10.3390/bs14111035
OpenAlex,https://openalex.org/W4398165763,10.1016/j.icte.2024.05.007,"Explainable AI for cybersecurity automation, intelligence and trustworthiness in digital twin: Methods, taxonomy, challenges and prospects","Digital twins (DTs) are an emerging digitalization technology with a huge impact on today’s innovations in both industry and research. DTs can significantly enhance our society and quality of life through the virtualization of a real-world physical system, providing greater insights about their operations and assets, as well as enhancing their resilience through real-time monitoring and proactive maintenance. DTs also pose significant security risks, as intellectual property is encoded and more accessible, as well as their continued synchronization to their physical counterparts. The rapid proliferation and dynamism of cyber threats in today’s digital environments motivate the development of automated and intelligent cyber solutions. Today’s industrial transformation relies heavily on artificial intelligence (AI), including machine learning (ML) and data-driven technologies that allow machines to perform tasks such as self-monitoring, investigation, diagnosis, future prediction, and decision-making intelligently. However, to effectively employ AI-based models in the context of cybersecurity, human-understandable explanations, and their trustworthiness, are significant factors when making decisions in real-world scenarios. This article provides an extensive study of explainable AI (XAI) based cybersecurity modeling through a taxonomy of AI and XAI methods that can assist security analysts and professionals in comprehending system functions, identifying potential threats and anomalies, and ultimately addressing them in DT environments in an intelligent manner. We discuss how these methods can play a key role in solving contemporary cybersecurity issues in various real-world applications. We conclude this paper by identifying crucial challenges and avenues for further research, as well as directions on how professionals and researchers might approach and model future-generation cybersecurity in this emerging field.",2024-05-21,Iqbal H. Sarker; Helge Janicke; Ahmad Mohsin; Asif Qumer Gill; Λέανδρος Μαγλαράς,ICT Express,article,165,https://doi.org/10.1016/j.icte.2024.05.007
OpenAlex,https://openalex.org/W4393621326,10.14569/ijacsa.2024.0150306,Integrating Generative AI for Advancing Agile Software Development and Mitigating Project Management Challenges,"Agile software development emphasizes iterative progress, adaptability, and stakeholder collaboration. It champions flexible planning, continuous improvement, and rapid delivery, aiming to respond swiftly to change and deliver value efficiently. Integrating Generative Artificial Intelligence (AI) into Agile software development processes presents a promising avenue for overcoming project management challenges and enhancing the efficiency and effectiveness of software development endeavors. This paper explores the potential benefits of leveraging Generative AI in Agile methodologies, aiming to streamline development workflows, foster innovation, and mitigate common project management challenges. By harnessing the capabilities of Generative AI for tasks such as code generation, automated testing, and predictive analytics, Agile teams can augment their productivity, accelerate delivery cycles, and improve the quality of software products. Additionally, Generative AI offers opportunities for enhancing collaboration, facilitating decision-making, and addressing uncertainties inherent in Agile project management. Through an in-depth analysis of the integration of Generative AI within Agile frameworks, this paper provides insights into how organizations can harness the transformative potential of AI to advance Agile software development practices and navigate the complexities of modern software projects more effectively.",2024-01-01,Anas Bahi; Jihane Gharib; Youssef Gahi,International Journal of Advanced Computer Science and Applications,article,46,https://doi.org/10.14569/ijacsa.2024.0150306
OpenAlex,https://openalex.org/W4206696791,10.1007/s11042-021-11458-y,A survey on providing customer and public administration based services using AI: chatbot,"A chatbot is emerged as an effective tool to address the user queries in automated, most appropriate and accurate way. Depending upon the complexity of the subject domain, researchers are employing variety of soft-computing techniques to make the chatbot user-friendly. It is observed that chatbots have flooded the globe with wide range of services including ordering foods, suggesting products, advising for insurance policies, providing customer support, giving financial assistance, schedule meetings etc. However, public administration based services wherein chatbot intervention influence the most, is not explored yet. This paper discuses about artificial intelligence based chatbots including their applications, challenges, architecture and models. It also talks about evolution of chatbots starting from Turing Test and Rule-based chatbots to advanced Artificial Intelligence based Chatbots (AI-Chatbots). AI-Chatbots are providing much kind of services, which this paper outlines into two main aspects including customer based services and public administration based services. The purpose of this survey is to understand and explore the possibility of customer & public administration services based chatbot. The survey demonstrates that there exist an immense potential in the AI assisted chatbot system for providing customer services and providing better governance in public administration services.",2022-01-03,Krishna Kumar Nirala; Nikhil Kumar Singh; Vinay Shivshanker Purani,Multimedia Tools and Applications,article,148,https://doi.org/10.1007/s11042-021-11458-y
OpenAlex,https://openalex.org/W4206484811,10.1109/access.2021.3140175,"A Metaverse: Taxonomy, Components, Applications, and Open Challenges","Unlike previous studies on the Metaverse based on Second Life, the current Metaverse is based on the social value of Generation Z that online and offline selves are not different. With the technological development of deep learning-based high-precision recognition models and natural generation models, Metaverse is being strengthened with various factors, from mobile-based always-on access to connectivity with reality using virtual currency. The integration of enhanced social activities and neural-net methods requires a new definition of Metaverse suitable for the present, different from the previous Metaverse. This paper divides the concepts and essential techniques necessary for realizing the Metaverse into three components (i.e., hardware, software, and contents) and three approaches (i.e., user interaction, implementation, and application) rather than marketing or hardware approach to conduct a comprehensive analysis. Furthermore, we describe essential methods based on three components and techniques to Metaverse&#x2019;s representative Ready Player One, Roblox, and Facebook research in the domain of films, games, and studies. Finally, we summarize the limitations and directions for implementing the immersive Metaverse as social influences, constraints, and open challenges.",2022-01-01,Sangmin Park; Young‐Gab Kim,IEEE Access,article,1798,https://doi.org/10.1109/access.2021.3140175
OpenAlex,https://openalex.org/W4393399798,10.48550/arxiv.2403.20216,Distributed agency in second language learning and teaching through generative AI,"Generative AI offers significant opportunities for language learning. Tools like ChatGPT can provide informal second language practice through chats in written or voice forms, with the learner specifying through prompts conversational parameters such as proficiency level, language register, and discussion topics. AI can be instructed to give corrective feedback, create practice exercises, or develop an extended study plan. Instructors can use AI to build learning and assessment materials in a variety of media. AI is likely to make immersive technologies more powerful and versatile, moving away from scripted interactions. For both learners and teachers, it is important to understand the limitations of AI systems that arise from their purely statistical model of human language, which limits their ability to deal with nuanced social and cultural aspects of language use. Additionally, there are ethical concerns over how AI systems are created as well as practical constraints in their use, especially for less privileged populations. The power and versatility of AI tools are likely to turn them into valuable and constant companions in many peoples lives (akin to smartphones), creating a close connection that goes beyond simple tool use. Ecological theories such as sociomaterialism are helpful in examining the shared agency that develops through close user-AI interactions, as are the perspectives on human-object relations from Indigenous cultures.",2024-03-29,Robert Godwin‐Jones,arXiv (Cornell University),preprint,31,http://arxiv.org/abs/2403.20216
OpenAlex,https://openalex.org/W4386946669,10.1007/s40684-023-00537-0,"AI-Empowered Methods for Smart Energy Consumption: A Review of Load Forecasting, Anomaly Detection and Demand Response","Abstract This comprehensive review paper aims to provide an in-depth analysis of the most recent developments in the applications of artificial intelligence (AI) techniques, with an emphasis on their critical role in the demand side of power distribution systems. This paper offers a meticulous examination of various AI models and a pragmatic guide to aid in selecting the suitable techniques for three areas: load forecasting, anomaly detection, and demand response in real-world applications. In the realm of load forecasting, the paper presents a thorough guide for choosing the most fitting machine learning and deep learning models, inclusive of reinforcement learning, in conjunction with the application of hybrid models and learning optimization strategies. This selection process is informed by the properties of load data and the specific scenarios that necessitate forecasting. Concerning anomaly detection, this paper provides an overview of the merits and limitations of disparate learning methods, fostering a discussion on the optimization strategies that can be harnessed to navigate the issue of imbalanced data, a prevalent concern in power system anomaly detection. As for demand response, we delve into the utilization of AI techniques, examining both incentive-based and price-based demand response schemes. We take into account various control targets, input sources, and applications that pertain to their use and effectiveness. In conclusion, this review paper is structured to offer useful insights into the selection and design of AI techniques focusing on the demand-side applications of future energy systems. It provides guidance and future directions for the development of sustainable energy systems, aiming to serve as a cornerstone for ongoing research within this swiftly evolving field.",2023-09-23,Xinlin Wang; Hao Wang; Binayak Bhandari; Leming Cheng,International Journal of Precision Engineering and Manufacturing-Green Technology,article,184,https://doi.org/10.1007/s40684-023-00537-0
