source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
OpenAlex,https://openalex.org/W2023133322,10.1016/j.neubiorev.2012.10.003,"Measuring neurophysiological signals in aircraft pilots and car drivers for the assessment of mental workload, fatigue and drowsiness",,2012-10-30,Gianluca Borghini; Laura Astolfi; Giovanni Vecchiato; Donatella Mattia; Fabio Babiloni,Neuroscience & Biobehavioral Reviews,article,1305,https://doi.org/10.1016/j.neubiorev.2012.10.003
OpenAlex,https://openalex.org/W4235786747,10.1109/icse.2013.6606617,"Expectations, outcomes, and challenges of modern code review","Code review is a common software engineering practice employed both in open source and industrial contexts. Review today is less formal and more “lightweight” than the code inspections performed and studied in the 70s and 80s. We empirically explore the motivations, challenges, and outcomes of tool-based code reviews. We observed, interviewed, and surveyed developers and managers and manually classified hundreds of review comments across diverse teams at Microsoft. Our study reveals that while finding defects remains the main motivation for review, reviews are less about defects than expected and instead provide additional benefits such as knowledge transfer, increased team awareness, and creation of alternative solutions to problems. Moreover, we find that code and change understanding is the key aspect of code reviewing and that developers employ a wide range of mechanisms to meet their understanding needs, most of which are not met by current tools. We provide recommendations for practitioners and researchers.",2013-05-01,Alberto Bacchelli; Christian Bird,,conference-paper,595,https://doi.org/10.1109/icse.2013.6606617
OpenAlex,https://openalex.org/W2569897526,10.1177/1541931215591373,How High is High? A Meta-Analysis of NASA-TLX Global Workload Scores,"This paper presents a descriptive analysis of over 1000 global NASA Task Load Index (TLX; Hart &amp; Staveland, 1988) scores from over 200 publications. This analysis is similar to that which was suggested by Hart (2006). The frequency distributions and measures of central tendency presented will aid practitioners in understanding global NASA-TLX scores observed in system tests.",2015-09-01,Rebecca A. Grier,Proceedings of the Human Factors and Ergonomics Society Annual Meeting,review,463,https://doi.org/10.1177/1541931215591373
OpenAlex,https://openalex.org/W55018851,,"EEG correlates of task engagement and mental workload in vigilance, learning, and memory tasks.","INTRODUCTION: The ability to continuously and unobtrusively monitor levels of task engagement and mental workload in an operational environment could be useful in identifying more accurate and efficient methods for humans to interact with technology. This information could also be used to optimize the design of safer, more efficient work environments that increase motivation and productivity. METHODS: The present study explored the feasibility of monitoring electroencephalo-graphic (EEG) indices of engagement and workload acquired unobtrusively and quantified during performance of cognitive tests. EEG was acquired from 80 healthy participants with a wireless sensor headset (F3-F4,C3-C4,Cz-POz,F3-Cz,Fz-C3,Fz-POz) during tasks including: multi-level forward/backward-digit-span, grid-recall, trails, mental-addition, 20-min 3-Choice Vigilance, and image-learning and memory tests. EEG metrics for engagement and workload were calculated for each 1 -s of EEG. RESULTS: Across participants, engagement but not workload decreased over the 20-min vigilance test. Engagement and workload were significantly increased during the encoding period of verbal and image-learning and memory tests when compared with the recognition/ recall period. Workload but not engagement increased linearly as level of difficulty increased in forward and backward-digit-span, grid-recall, and mental-addition tests. EEG measures correlated with both subjective and objective performance metrics. DISCUSSION: These data in combination with previous studies suggest that EEG engagement reflects information-gathering, visual processing, and allocation of attention. EEG workload increases with increasing working memory load and during problem solving, integration of information, analytical reasoning, and may be more reflective of executive functions. Inspection of EEG on a second-by-second timescale revealed associations between workload and engagement levels when aligned with specific task events providing preliminary evidence that second-by-second classifications reflect parameters of task performance.",2007-05-01,Chris Berka; Daniel J. Levendowski; Michelle N. Lumicao; Alan Hoi Lun Yau; Gene Davis; Vladimir T. Zivkovic; Richard Olmstead; Patrice D. Tremoulet; Patrick Craven,PubMed,article,773,https://pubmed.ncbi.nlm.nih.gov/17547324
OpenAlex,https://openalex.org/W2109165772,10.1016/j.neuroimage.2011.06.023,Optical brain monitoring for operator training and mental workload assessment,,2011-06-26,Hasan Ayaz; Patricia A. Shewokis; Scott C. Bunce; Kurtuluş İzzetoğlu; Ben Willems; Banu Onaral,NeuroImage,article,651,https://doi.org/10.1016/j.neuroimage.2011.06.023
OpenAlex,https://openalex.org/W2091990486,10.5555/2486788.2486882,"Expectations, outcomes, and challenges of modern code review","Abstract—Code review is a common software engineering practice employed both in open source and industrial contexts. Review today is less formal and more &amp;quot;lightweight &amp;quot; than the code inspections performed and studied in the 70s and 80s. We empirically explore the motivations, challenges, and outcomes of tool-based code reviews. We observed, interviewed, and surveyed developers and managers and manually classified hundreds of review comments across diverse teams at Microsoft. Our study reveals that while finding defects remains the main motivation for review, reviews are less about defects than expected and instead provide additional benefits such as knowledge transfer, increased team awareness, and creation of alternative solutions to problems. Moreover, we find that code and change understanding is the key aspect of code reviewing and that developers employ a wide range of mechanisms to meet their understanding needs, most of which are not met by current tools. We provide recommendations for practitioners and researchers. I.",2013-05-18,Alberto Bacchelli; Christian Bird,,article,443,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.362.5866
OpenAlex,https://openalex.org/W2808429234,10.1145/3183519.3183525,Modern code review,"Employing lightweight, tool-based code review of code changes (aka modern code review) has become the norm for a wide variety of open-source and industrial systems. In this paper, we make an exploratory investigation of modern code review at Google. Google introduced code review early on and evolved it over the years; our study sheds light on why Google introduced this practice and analyzes its current status, after the process has been refined through decades of code changes and millions of code reviews. By means of 12 interviews, a survey with 44 respondents, and the analysis of review logs for 9 million reviewed changes, we investigate motivations behind code review at Google, current practices, and developers' satisfaction and challenges.",2018-05-27,Caitlin Sadowski; Emma Söderberg; Luke Church; Michal Sipko; Alberto Bacchelli,,conference-paper,275,https://doi.org/10.1145/3183519.3183525
OpenAlex,https://openalex.org/W2111587852,10.1037/1076-898x.9.2.119,"Mental workload while driving: Effects on visual search, discrimination, and decision making.","The effects of mental workload on visual search and decision making were studied in real traffic conditions with 12 participants who drove an instrumented car. Mental workload was manipulated by having participants perform several mental tasks while driving. A simultaneous visual-detection and discrimination test was used as performance criteria. Mental tasks produced spatial gaze concentration and visual-detection impairment, although no tunnel vision occurred. According to ocular behavior analysis, this impairment was due to late detection and poor identification more than to response selection. Verbal acquisition tasks were innocuous compared with production tasks, and complex conversations, whether by phone or with a passenger, are dangerous for road safety.",2003-01-01,Miguel A. Recarte; Luís Nunes,Journal of Experimental Psychology Applied,article,674,https://doi.org/10.1037/1076-898x.9.2.119
OpenAlex,https://openalex.org/W1545407019,10.1201/9781003069447-14,Physiological metrics of mental workload: A review of recent progress,"The ultimate goal of mental workload assessment is the prediction and understanding of variations in human performance in response to changes in system demands. This chapter describes some of the advantages of physiological measures of mental workload. Two general classes of physiological measures are examined in review of measures of mental workload: central nervous system measures (CNS) and peripheral nervous system measures. The boundaries between the CNS and the peripheral nervous system are based on anatomical distinctions. The Magnetoencephlographic activity technique provides information that complements Electroencephalographic Activity and event-related brain potentials and offers the potential for enhancing our understanding of the relationship between neurophysiological concepts of capacity and the psychological concept of mental workload. As with many physiological measures, there has been a lack of formal assessment of reliability, especially as it pertains to evaluations of mental workload.",2020-07-10,Arthur F. Kramer,,book-chapter,456,https://doi.org/10.1201/9781003069447-14
OpenAlex,https://openalex.org/W2749594523,10.1080/00140139.2017.1369583,Measuring mental workload with the NASA-TLX needs to examine each dimension rather than relying on the global score: an example with driving,"The distinction between several components of mental workload is often made in the ergonomics literature. However, measurements used are often established from a global score, notably with several questionnaires that originally reflect several dimensions. The present study tested the effect of driving situation complexity, experience and subjective levels of tension and alertness on each dimension of the NASA-TLX questionnaire of workload, in order to highlight the potential influence of intrinsic, extraneous and germane load factors. The results showed that, in complex situation, mental, temporal and physical demand (load dimensions) increased, and that novice drivers presented high physical demand when subjective tension was low on performance. Moreover, increase of mental and physical demand increased effort. It thus, appears essential to distinguish the different components of mental workload used in the NASA-TLX questionnaire. Practitioner Summary: Currently, global score of NASA-TLX questionnaire is used to measure mental workload. Here, we considered independently each dimension of NASA-TLX, and results showed that mental load factors (driving situation complexity, experience, subjective tension and alertness) had a different effect on dimensions, questioning global score use to evaluate workload.",2017-08-17,Édith Galy; Julie Paxion; Catherine Berthelon,Ergonomics,article,168,https://doi.org/10.1080/00140139.2017.1369583
OpenAlex,https://openalex.org/W1971336142,10.1080/00140130701235232,A self-analysis of the NASA-TLX workload measure,"Computer use and, more specifically, the administration of tests and materials online continue to proliferate. A number of subjective, self-report workload measures exist, but the National Aeronautics and Space Administration-Task Load Index (NASA-TLX) is probably the most well known and used. The aim of this paper is to consider the workload costs associated with the computer-based and paper versions of the NASA-TLX measure. It was found that there is a significant difference between the workload scores for the two media, with the computer version of the NASA-TLX incurring more workload. This has implications for the practical use of the NASA-TLX as well as for other computer-based workload measures.",2007-03-30,Jan Noyes; Daniel P. J. Bruneau,Ergonomics,article,198,https://doi.org/10.1080/00140130701235232
OpenAlex,https://openalex.org/W2002894033,10.1518/155534308x284417,"Situation Awareness, Mental Workload, and Trust in Automation: Viable, Empirically Supported Cognitive Engineering Constructs","Cognitive engineering needs viable constructs and principles to promote better understanding and prediction of human performance in complex systems. Three human cognition and performance constructs that have been the subjects of much attention in research and practice over the past three decades are situation awareness (SA), mental workload, and trust in automation. Recently, Dekker and Woods (2002) and Dekker and Hollnagel (2004; henceforth DWH) argued that these constructs represent “folk models” without strong empirical foundations and lacking scientific status. We counter this view by presenting a brief description of the large science base of empirical studies on these constructs. We show that the constructs can be operationalized using behavioral, physiological, and subjective measures, supplemented by computational modeling, but that the constructs are also distinct from human performance. DWH also caricatured as “abracadabra” a framework suggested by us to address the problem of the design of automated systems (Parasuraman, Sheridan, &amp; Wickens, 2000). We point to several factual and conceptual errors in their description of our approach. Finally, we rebut DWH's view that SA, mental workload, and trust represent folk concepts that are not falsifiable. We conclude that SA, mental workload, and trust are viable constructs that are valuable in understanding and predicting human-system performance in complex systems.",2008-06-01,Raja Parasuraman; Thomas B. Sheridan; Christopher D. Wickens,Journal of Cognitive Engineering and Decision Making,article,684,https://doi.org/10.1518/155534308x284417
OpenAlex,https://openalex.org/W2129825373,10.1177/0018720814539505,The Psychometrics of Mental Workload,"OBJECTIVE: A study was run to test the sensitivity of multiple workload indices to the differing cognitive demands of four military monitoring task scenarios and to investigate relationships between indices. BACKGROUND: Various psychophysiological indices of mental workload exhibit sensitivity to task factors. However, the psychometric properties of multiple indices, including the extent to which they intercorrelate, have not been adequately investigated. METHOD: One hundred fifty participants performed in four task scenarios based on a simulation of unmanned ground vehicle operation. Scenarios required threat detection and/or change detection. Both single- and dual-task scenarios were used. Workload metrics for each scenario were derived from the electroencephalogram (EEG), electrocardiogram, transcranial Doppler sonography, functional near infrared, and eye tracking. Subjective workload was also assessed. RESULTS: Several metrics showed sensitivity to the differing demands of the four scenarios. Eye fixation duration and the Task Load Index metric derived from EEG were diagnostic of single-versus dual-task performance. Several other metrics differentiated the two single tasks but were less effective in differentiating single- from dual-task performance. Psychometric analyses confirmed the reliability of individual metrics but failed to identify any general workload factor. An analysis of difference scores between low- and high-workload conditions suggested an effort factor defined by heart rate variability and frontal cortex oxygenation. CONCLUSIONS: General workload is not well defined psychometrically, although various individual metrics may satisfy conventional criteria for workload assessment. APPLICATION: Practitioners should exercise caution in using multiple metrics that may not correspond well, especially at the level of the individual operator.",2014-06-18,Gerald Matthews; Lauren Reinerman-Jones; Daniel Barber; Julian Abich,Human Factors The Journal of the Human Factors and Ergonomics Society,article,263,https://doi.org/10.1177/0018720814539505
OpenAlex,https://openalex.org/W3015212512,10.3389/fnins.2020.00268,"A Neuroergonomics Approach to Mental Workload, Engagement and Human Performance","The assessment and prediction of cognitive performance is a key issue for any discipline concerned with human operators in the context of safety-critical behavior. Most of the research has focused on the measurement of mental workload but this construct remains difficult to operationalize despite decades of research on the topic. Recent advances in Neuroergonomics have expanded our understanding of neurocognitive processes across different operational domains. We provide a framework to disentangle those neural mechanisms that underpin the relationship between task demand, arousal, mental workload and human performance. This approach advocates targeting those specific mental states that precede a reduction of performance efficacy. A number of undesirable neurocognitive states (mind wandering, effort withdrawal, perseveration, inattentional phenomena) are identified and mapped within a two-dimensional conceptual space encompassing task engagement and arousal. We argue that monitoring the prefrontal cortex and its deactivation can index a generic shift from a nominal operational state to an impaired one where performance is likely to degrade. Neurophysiological, physiological and behavioral markers that specifically account for these states are identified. We then propose a typology of neuroadaptive countermeasures to mitigate these undesirable mental states.",2020-04-07,Frédéric Dehais; Alex Lafont; Raphaëlle N. Roy; Stephen Fairclough,Frontiers in Neuroscience,article,242,https://doi.org/10.3389/fnins.2020.00268
OpenAlex,https://openalex.org/W2044879289,10.1007/s00464-012-2268-6,Workload assessment of surgeons: correlation between NASA TLX and blinks,,2012-04-23,Bin Zheng; Xianta Jiang; Geoffrey Tien; Adam Meneghetti; O. Neely M. Panton; M. Stella Atkins,Surgical Endoscopy,article,190,https://doi.org/10.1007/s00464-012-2268-6
OpenAlex,https://openalex.org/W2038704458,10.3389/fpsyg.2014.01344,Mental workload and driving,"The aim of this review is to identify the most representative measures of subjective and objective mental workload in driving, and to understand how the subjective and objective levels of mental workload influence the performance as a function of situation complexity and driving experience, i.e., to verify whether the increase of situation complexity and the lack of experience increase the subjective and physiological levels of mental workload and lead to driving performance impairments. This review will be useful to both researchers designing an experimental study of mental workload and to designers of drivers' training content. In the first part, we will broach the theoretical approach with two factors of mental workload and performance, i.e., situation complexity and driving experience. Indeed, a low complex situation (e.g., highways), or conversely a high complex situation (e.g., town) can provoke an overload. Additionally, performing the driving tasks implies producing a high effort for novice drivers who have not totally automated the driving activity. In the second part, we will focus on subjective measures of mental workload. A comparison of questionnaires usually used in driving will allow identifying the most appropriate ones as a function of different criteria. Moreover, we will review the empirical studies to verify if the subjective level of mental workload is high in simple and very complex situations, especially for novice drivers compared to the experienced ones. In the third part, we will focus on physiological measures. A comparison of physiological indicators will be realized in order to identify the most correlated to mental workload. An empirical review will also take the effect of situation complexity and experience on these physiological indicators into consideration. Finally, a more nuanced comparison between subjective and physiological measures will be established from the impact on situation complexity and experience.",2014-12-02,Julie Paxion; Édith Galy; Catherine Berthelon,Frontiers in Psychology,article,235,https://doi.org/10.3389/fpsyg.2014.01344
OpenAlex,https://openalex.org/W2040759253,10.1080/00140130303534,Multimodal feedback: an assessment of performance and mental workload,"Multimodal interfaces offer great potential to humanize interactions with computers by employing a multitude of perceptual channels. This paper reports on a novel multimodal interface using auditory, haptic and visual feedback in a direct manipulation task to establish new recommendations for multimodal feedback, in particular uni-, bi- and trimodal feedback. A close examination of combinations of uni-, bi- and trimodal feedback is necessary to determine which enhances performance without increasing workload. Thirty-two participants were asked to complete a task consisting of a series of 'drag-and-drops' while the type of feedback was manipulated. Each participant was exposed to three unimodal feedback conditions, three bimodal feedback conditions and one trimodal feedback condition that used auditory, visual and haptic feedback alone, and in combination. Performance under the different conditions was assessed with measures of trial completion time, target highlight time and a self-reported workload assessment captured by the NASA Task Load Index (NASA-TLX). The findings suggest that certain types of bimodal feedback can enhance performance while lowering self-perceived mental demand.",2003-01-01,Holly S. Vitense; Julie A. Jacko; Vincent C. Emery,Ergonomics,article,158,https://doi.org/10.1080/00140130303534
OpenAlex,https://openalex.org/W3042177439,,Development of NASA-TLX(Task Load Index),,1988-01-01,Sandra G. Hart,Medical Entomology and Zoology,article,158,https://ci.nii.ac.jp/naid/10007443134
OpenAlex,https://openalex.org/W2892796800,10.1097/sla.0000000000003058,NASA-TLX Assessment of Surgeon Workload Variation Across Specialties,"OBJECTIVE: With advancements in surgical equipment and procedures, human-system interactions in operating rooms affect surgeon workload and performance. Workload was measured across surgical specialties using surveys to identify potential predictors of high workload for future performance improvement. SUMMARY BACKGROUND DATA: Surgical instrumentation and technique advancements have implications for surgeon workload and human-systems interactions. To understand and improve the interaction of components in the work system, NASA-Task Load Index can measure workload across various fields. Baseline workload measurements provide a broad overview of the field and identify areas most in need of improvement. METHODS: Surgeons were administered a modified NASA-Task Load Index survey (0 = low, 20 = high) following each procedure. Patient and procedural factors were retrieved retrospectively. RESULTS: Thirty-four surgeons (41% female) completed 662 surgery surveys (M = 14.85, SD = 7.94), of which 506 (76%) have associated patient and procedural data. Mental demand (M = 7.7, SD = 5.56), physical demand (M = 7.0, SD = 5.66), and effort (M = 7.8, SD = 5.77) were the highest rated workload subscales. Surgeons reported difficulty levels higher than expected for 22% of procedures, during which workload was significantly higher (P < 0.05) and procedural durations were significantly longer (P > 0.001). Surgeons reported poorer perceived performance during cases with unexpectedly high difficulty (P < 0.001). CONCLUSIONS: When procedural difficulty is greater than expected, there are negative implications for mental and physical demand that result in poorer perceived performance. Investigations are underway to identify patient and surgical variables associated with unexpected difficulty and high workload. Future efforts will focus on re-engineering the surgical planning process and procedural environment to optimize workload and performance for improved surgical care.",2018-09-26,Bethany R. Lowndes; Katherine L. Forsyth; Renaldo C. Blocker; Patrick G. Dean; Mark J. Truty; Stephanie F. Heller; Shanda H. Blackmon; M. Susan Hallbeck; Heidi Nelson,Annals of Surgery,article,173,https://doi.org/10.1097/sla.0000000000003058
