source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
OpenAlex,https://openalex.org/W1997548934,10.1145/2597073.2597082,Modern code reviews in open-source projects: which problems do they fix?,"Code review is the manual assessment of source code by humans, mainly intended to identify defects and quality problems. Modern Code Review (MCR), a lightweight variant of the code inspections investigated since the 1970s, prevails today both in industry and open-source software (OSS) systems. The objective of this paper is to increase our understanding of the practical benefits that the MCR process produces on reviewed source code. To that end, we empirically explore the problems fixed through MCR in OSS systems. We manually classified over 1,400 changes taking place in reviewed code from two OSS projects into a validated categorization scheme. Surprisingly, results show that the types of changes due to the MCR process in OSS are strikingly similar to those in the industry and academic systems from literature, featuring the similar 75:25 ratio of maintainability-related to functional problems. We also reveal that 7–35% of review comments are discarded and that 10–22% of the changes are not triggered by an explicit review comment. Patterns emerged in the review data; we investigated them revealing the technical factors that influence the number of changes due to the MCR process. We found that bug-fixing tasks lead to fewer changes and tasks with more altered files and a higher code churn have more changes. Contrary to intuition, the person of the reviewer had no impact on the number of changes.",2014-05-20,Moritz Beller; Alberto Bacchelli; Andy Zaidman; Elmar Juergens,,conference-paper,262,https://doi.org/10.1145/2597073.2597082
OpenAlex,https://openalex.org/W2404549181,10.1109/saner.2016.107,Leveraging Biometric Data to Boost Software Developer Productivity,"Producing great software requires great productive developers. Yet, what does it really mean for an individual developer to be productive, and what can we do to best help developers to be productive? To answer these questions, research has traditionally focused on measuring a developer's output and therefore suffered from two drawbacks: the measures can only be calculated after a developer finished her work and these measures do not account for individual differences between developers. The recent advances in biometric sensor technology offer new opportunities to measure a developer's cognitive and emotional states in real-time and thus allow us to know more about what an individual developer is currently experiencing and what might foster or impede the developer's productivity. Results from recent research studies demonstrate the potential that biometric data has to accurately predict aspects of a developer's work, such as perceived task and code difficulty, progress and interruptibility of a developer. This opens up new opportunities for better supporting developers in their work and, for instance, prevent bugs from entering the code, reduce costly interruptions, and foster a better and more productive work day. Our vision is that biometric sensing will be integrated into a developer's work and that biometrics can be used to boost the productivity of each individual developer.",2016-03-01,Thomas Fritz; S. Müller,,conference-paper,45,https://doi.org/10.1109/saner.2016.107
OpenAlex,https://openalex.org/W2105070072,10.7717/peerj.289,Happy software developers solve problems better: psychological measurements in empirical software engineering,"For more than thirty years, it has been claimed that a way to improve software developers' productivity and software quality is to focus on people and to provide incentives to make developers satisfied and happy. This claim has rarely been verified in software engineering research, which faces an additional challenge in comparison to more traditional engineering fields: software development is an intellectual activity and is dominated by often-neglected human factors (called human aspects in software engineering research). Among the many skills required for software development, developers must possess high analytical problem-solving skills and creativity for the software construction process. According to psychology research, affective states-emotions and moods-deeply influence the cognitive processing abilities and performance of workers, including creativity and analytical problem solving. Nonetheless, little research has investigated the correlation between the affective states, creativity, and analytical problem-solving performance of programmers. This article echoes the call to employ psychological measurements in software engineering research. We report a study with 42 participants to investigate the relationship between the affective states, creativity, and analytical problem-solving skills of software developers. The results offer support for the claim that happy developers are indeed better problem solvers in terms of their analytical abilities. The following contributions are made by this study: (1) providing a better understanding of the impact of affective states on the creativity and analytical problem-solving capacities of developers, (2) introducing and validating psychological measurements, theories, and concepts of affective states, creativity, and analytical-problem-solving skills in empirical software engineering, and (3) raising the need for studying the human factors of software engineering by employing a multidisciplinary viewpoint.",2014-03-11,Daniel Graziotin; Xiaofeng Wang; Pekka Abrahamsson,PeerJ,article,204,https://doi.org/10.7717/peerj.289
OpenAlex,https://openalex.org/W2344367508,10.1109/tse.2015.2500238,Automatically Recommending Peer Reviewers in Modern Code Review,"Code review is an important part of the software development process. Recently, many open source projects have begun practicing code review through “modern” tools such as GitHub pull-requests and Gerrit. Many commercial software companies use similar tools for code review internally. These tools enable the owner of a source code change to request individuals to participate in the review, i.e., reviewers. However, this task comes with a challenge. Prior work has shown that the benefits of code review are dependent upon the expertise of the reviewers involved. Thus, a common problem faced by authors of source code changes is that of identifying the best reviewers for their source code change. To address this problem, we present an approach, namely cHRev, to automatically recommend reviewers who are best suited to participate in a given review, based on their historical contributions as demonstrated in their prior reviews. We evaluate the effectiveness of cHRev on three open source systems as well as a commercial codebase at Microsoft and compare it to the state of the art in reviewer recommendation. We show that by leveraging the specific information in previously completed reviews (i.e.,quantification of review comments and their recency), we are able to improve dramatically on the performance of prior approaches, which (limitedly) operate on generic review information (i.e., reviewers of similar source code file and path names) or source coderepository data. We also present the insights into why our approach cHRev outperforms the existing approaches.",2015-11-12,Motahareh Bahrami Zanjani; Huzefa Kagdi; Christian Bird,IEEE Transactions on Software Engineering,article,178,https://doi.org/10.1109/tse.2015.2500238
OpenAlex,https://openalex.org/W2905605441,10.7892/boris.104638,The Effect of Object-Oriented Frameworks on Developer Productivity Measuring the Effects of Object-Oriented Frameworks on the Software Process,"A field study of over thirty projects using Object Technology has shown that the availability (or absence) of reusable frameworks has substantial productivity impacts. This can make it more difficult to reliably estimate the size and cost of such projects early in the software process. The newly proposed System Meter method tackles this problem by distinguishing functionality to be implemented from functionality supported by reusable components. It therefore yields more uniform and predictable productivity measures. Moreover, it can also be applied already after a preliminary analysis phase, in contrast to the more traditional Function Points approach.",1996-09-01,Simon Moser; Oscar Nierstrasz,Open MIND,article,55,https://boris-portal.unibe.ch/handle/20.500.12422/199359
OpenAlex,https://openalex.org/W2753663421,10.5120/ijais12-450574,Effort Estimation in Agile Software Development using Story Points,"Agile software development has been gaining popularity and replacing the traditional methods of developing software. However, estimating the size and effort in Agile Software development still remains a challenge. This paper gives an overview of the different size estimation methods traditionally used and discusses in details the method based on Story Points, which is at present the most widely used estimation technique in Agile Software Development. The paper describes the steps followed in Story Point based method and highlights the area which needs to be looked into further.",2012-08-13,Evita Coelho; Anirban Basu,International Journal of Applied Information Systems,article,82,https://doi.org/10.5120/ijais12-450574
OpenAlex,https://openalex.org/W3017338766,10.1007/s10664-020-09820-z,Code and commit metrics of developer productivity: a study on team leaders perceptions,,2020-04-13,Edson Oliveira; Eduardo Fernandes; Igor Steinmacher; Marco Cristo; Tayana Conte; Alessandro Garcia,Empirical Software Engineering,article,42,https://doi.org/10.1007/s10664-020-09820-z
OpenAlex,https://openalex.org/W2768272122,10.1145/3143434.3143450,Effort estimation for agile software development,"Agile methodologies have gained significant popularity among software development organizations during the last decade. Although agile methodologies are regarded as minimizing formal processes, they still utilize an estimation methodology for proper management. Story point is the most common input for agile effort estimation. Story point is an arbitrary measure; it reflects experiences of project participants. On the other hand, functional size is an alternative measure used in practice as an input for effort estimation. In this research, we collect and present the outcomes of three case studies which compared the effectiveness of COSMIC-based and story point based effort estimation in agile context. On selected projects of these organizations, software functional size was measured with COSMIC functional size measurement methodology. Effort prediction models were formed by using COSMIC size and actual effort spent; and the models were tested in terms of their effectiveness. The results show controversial outcomes. For all the cases, COSMIC based estimation was more precise. Therefore, COSMIC is an appropriate measure to estimate the effort in organizations that adopt agile software development. It is also observed that COSMIC allowed for computing productivity which has less disperse distribution than the productivity computed with SP. The data is also provided to help other researchers conduct their own studies.",2017-10-25,Murat Salmanoğlu; Tuna Hacaloğlu; Onur Demirörs,,conference-paper,49,https://doi.org/10.1145/3143434.3143450
OpenAlex,https://openalex.org/W4226169266,10.1109/tse.2022.3158252,GPT2SP: A Transformer-Based Agile Story Point Estimation Approach,"Story point estimation is a task to estimate the overall effort required to fully implement a product backlog item. Various estimation approaches (e.g., Planning Poker, Analogy, and expert judgment) are widely-used, yet they are still inaccurate and may be subjective, leading to ineffective sprint planning. Recent work proposed Deep-SE, a deep learning-based Agile story point estimation approach, yet it is still inaccurate, not transferable to other projects, and not interpretable. In this paper, we propose GPT2SP, a Transformer-based Agile Story Point Estimation approach. Our GPT2SP employs a GPT-2 pre-trained language model with a GPT-2 Transformer-based architecture, allowing our GPT2SP models to better capture the relationship among words while considering the context surrounding a given word and its position in the sequence and be transferable to other projects, while being interpretable. Through an extensive evaluation on 23,313 issues that span across 16 open-source software projects with 10 existing baseline approaches for within- and cross-project scenarios, our results show that our GPT2SP approach achieves a median MAE of 1.16, which is (1) 34%-57% more accurate than existing baseline approaches for within-project estimations; (2) 39%-49% more accurate than existing baseline approaches for cross-project estimations. The ablation study also shows that the GPT-2 architecture used in our approach substantially improves Deep-SE by 6%-47%, highlighting the significant advancement of the AI for Agile story point estimation. Finally, we develop a proof-of-concept tool to help practitioners better understand the most important words that contributed to the story point estimation of the given issue with the best supporting examples from past estimates. Our survey study with 16 Agile practitioners shows that the story point estimation task is perceived as an extremely challenging task. In addition, our AI-based story point estimation with explanations is perceived as more useful and trustworthy than without explanations, highlighting the practical need of our Explainable AI-based story point estimation approach.",2022-03-10,Michael C. Fu; Chakkrit Tantithamthavorn,IEEE Transactions on Software Engineering,article,69,https://doi.org/10.1109/tse.2022.3158252
OpenAlex,https://openalex.org/W2266998582,,Story Point Approach based Agile Software Effort Estimation using Various SVR Kernel Methods.,"Abstract—Agile software development process represents a major departure from traditional, plan-based approaches to soft-ware engineering. Estimating effort of agile software accurately in early stage of software development life cycle is a major challenge in the software industry. For improving the estimation accuracy, various optimization techniques are used. The Support Vector Regression (SVR) is one of these techniques that helps in getting optimal estimated values. The main objective of the research work carried out in this paper is to estimate the effort of agile softwares using story point approach. An attempt has been made to optimize the results obtained from story point approach using various SVR kernel methods to achieve better prediction accuracy. A performance comparison of the models obtained using various SVR kernel methods is also presented in order to highlight performance achieved by each method.",2014-07-01,Shashank Mouli Satapathy; Aditi Panda; Santanu Kumar Rath,,article,32,http://citeseerx.ist.psu.edu/viewdoc/summary?doi=10.1.1.955.4711
OpenAlex,https://openalex.org/W2055777130,10.1007/s10664-015-9366-8,Investigating technical and non-technical factors influencing modern code review,,2015-03-30,Olga Baysal; Oleksii Kononenko; Reid Holmes; Michael W. Godfrey,Empirical Software Engineering,article,109,https://doi.org/10.1007/s10664-015-9366-8
OpenAlex,https://openalex.org/W1719563529,10.1016/j.procs.2015.07.474,Empirical Validation of Neural Network Models for Agile Software Effort Estimation based on Story Points,"Now-a-days agile software development process has become famous in industries and substituting the traditional methods of software development. However, an accurate estimation of effort in this paradigm still remains a dispute in industries. Hence, the industry must be able to estimate the effort necessary for software development using agile methodology efficiently. For this, different techniques like expert opinion, analogy, disaggregation etc. are adopted by researchers and practitioners. But no proper mathematical model exists for this. The existing techniques are ad-hoc and are thus prone to be incorrect. One popular approach of calculating effort of agile projects mathematically is the Story Point Approach (SPA). In this study, an effort has been made to enhance the prediction accuracy of agile software effort estimation process using SPA. For doing this, different types of neural networks (General Regression Neural Network (GRNN), Probabilistic Neural Network (PNN), Group Method of Data Handling (GMDH) Polynomial Neural Network and Cascade-Correlation Neural Network) are used. Finally performance of the models generated using various neural networks are compared and analyzed.",2015-01-01,Aditi Panda; Shashank Mouli Satapathy; Santanu Kumar Rath,Procedia Computer Science,conference-paper,72,https://doi.org/10.1016/j.procs.2015.07.474
OpenAlex,https://openalex.org/W2773989484,10.1109/esem.2017.17,Characterizing Software Developers by Perceptions of Productivity,"Understanding developer productivity is important to deliver software on time and at reasonable cost. Yet, there are numerous definitions of productivity and, as previous research found, productivity means different things to different developers. In this paper, we analyze the variation in productivity perceptions based on an online survey with 413 professional software devel-opers at Microsoft. Through a cluster analysis, we identify and describe six groups of developers with similar perceptions of productivity: social, lone, focused, balanced, leading, and goal-oriented developers. We argue why personalized recommendations for improving software developers' work is important and discuss design implications of these clusters for tools to support developers' productivity.",2017-11-01,André N. Meyer; Thomas Zimmermann; Thomas Fritz,,conference-paper,35,https://doi.org/10.1109/esem.2017.17
OpenAlex,https://openalex.org/W4327969900,10.3390/math11061477,Effort and Cost Estimation Using Decision Tree Techniques and Story Points in Agile Software Development,"Early effort estimation is important for efficiently planning the use of resources in an Information Technology (IT) project. However, limited research has been conducted on the topic of effort estimation in agile software development using artificial intelligence. This research project contributes to strengthening the use of hybrid models composed of algorithmic models and learning oriented techniques as a project-level effort estimation method in agile frameworks. Effort estimation in agile methods such as Scrum uses a story point approach that measures, using an arithmetic scale, the effort required to complete a release of the system. This project relied on labeled historical data to estimate the completion time measured in days and the total cost of a project set in Pakistani rupees (PKR). using a decision tree, random forest and AdaBoost to improve the accuracy of predictions. Models were trained using 10-fold cross-validation and the relative error was used as a comparison with literature results. The bootstrap aggregation (bagging) ensemble made of the three techniques provides the highest accuracy, and project classification also improves the estimates.",2023-03-17,Eduardo Rodríguez Sánchez; Eduardo Filemón Vázquez Santacruz; Humberto Cervantes,Mathematics,article,65,https://doi.org/10.3390/math11061477
OpenAlex,https://openalex.org/W4401641057,10.1145/3687299,"A Systematic Literature Review on the Influence of Enhanced Developer Experience on Developers' Productivity: Factors, Practices, and Recommendations","Context and Motivation – Developer eXperience (Dev-X) is a recent research area that focuses on developers perceptions, feelings, and values with respect to software development and software quality. Research suggests that factors and practices related to Dev-X can have a substantial impact on developer productivity (Dev-P). However, despite a large and diverse body of literature on factors that can impact Dev-P in general, there is no coherent and comprehensive characterization of how Dev-X-specific insights can influence developer productivity. Aims – In the presented research, we aim to provide a coherent, comprehensive characterization of factors and practices related to Dev-X, with a particular focus on those factors and practices that potentially affect Dev-P. Method – To this end, we performed a systematic literature review and identified 218 relevant papers in this area. We characterize the papers based on the related frameworks and concepts common to Dev-X and Dev-P as presented in the existing literature. Dev-X factors such as “work fragmentation” and practices such as “collaboration with owner-developer” are identified using a grounded-in-the-literature, content-analysis method, guided by the theory. For each Dev-X factor, we identify attributes that might be used to assess/ measure the current status (of an organization or project) regarding that factor and how that factor and its effects on productivity have been evidenced in the literature (mentioned vs. considered in questionnaires vs. substantiated with a more positivist evaluation). Results – We identify 33 Dev-X-related factors and 41 Dev-X-related practices, which are organized into 10 themes to summarize their influence. The results suggest that the availability of required resources, relevant expertise re the allocated tasks, and fewer interruptions are among the top positively impacting factors. Conversely, factors such as code complexity, heterogeneous contexts of tasks, and non-adherence to standardization harm Dev-X and Dev-P. Top industrial practices employed to mitigate the negative influence of factors include characterization-based task assignments, mental model support, and the timely evolution of technologies. Conclusions – Overall, this research suggests that organizations can influence Dev-P through improved Dev-X, incorporating suitable practices to mediate relevant factors in their context. Important in this regard are practices such as fragmenting large tasks, highlighting the utility of proposed tasks/changes to the developers, and promoting (developer) ownership of artefacts. Finally, our results point to areas where further research seems appropriate, i.e., where Dev-X factors/practices have been proposed as being impactful on Dev-P but not yet fully substantiated or explored as such (factors like “Nature of Activity” and practices like choosing practices/protocols appropriately).",2024-08-16,Abdul Razzaq; Jim Buckley; Qin Lai; Tingting Yu; Goetz Botterweck,ACM Computing Surveys,review,33,https://doi.org/10.1145/3687299
OpenAlex,https://openalex.org/W3139213909,10.1016/j.jss.2021.110951,A systematic literature review and taxonomy of modern code review,,2021-03-23,Nicole Davila; Ingrid Nunes,Journal of Systems and Software,review,72,https://doi.org/10.1016/j.jss.2021.110951
OpenAlex,https://openalex.org/W3096443795,10.1109/icsme46990.2020.00055,How Does Modern Code Review Impact Software Design Degradation? An In-depth Empirical Study,"Software design is an important concern in modern code review through which multiple developers actively discuss and improve each single code change. However, there is little understanding of the impact of such developers' reviews on continuously reducing design degradation over time. It is even less clear to what extent and how design degradation is reversed during the process of each single code change's review. In summary, existing studies have not assessed how the process of design degradation evolution is impacted along: (i) within each single review, and (ii) across multiple reviews. As a consequence, one cannot understand how certain code review practices consistently contribute to either reduce or further increase design degradation as the project evolves. We aim at addressing these gaps through a multi-project retrospective study. By investigating 14,971 code reviews from seven software projects, we report the first study that characterizes how the process of design degradation evolves within each review and across multiple reviews. Moreover, we analyze a comprehensive suite of metrics to enable us to observe the influence of certain code review practices on combating or even accelerating design degradation. Our results show that the majority of code reviews had little to no design degradation impact in the analyzed projects. Even worse, this observation also applies, to some extent, to reviews with an explicit concern on design. Surprisingly, the practices of long discussions and high proportion of review disagreement in code reviews were found to increase design degradation. Finally, we also discuss how the study findings shed light on how to improve the research and practice of modern code review.",2020-09-01,Anderson Uchôa; Caio Barbosa; Willian Oizumi; Publio Blenílio; Rafael Lima; Alessandro Garcia; Carla Bezerra,,conference-paper,57,https://doi.org/10.1109/icsme46990.2020.00055
OpenAlex,https://openalex.org/W2601633364,10.1515/jisys-2016-0294,A Novel Hybrid ABC-PSO Algorithm for Effort Estimation of Software Projects Using Agile Methodologies,"Abstract In modern software development processes, software effort estimation plays a crucial role. The success or failure of projects depends greatly on the accuracy of effort estimation and schedule results. Many studies focused on proposing novel models to enhance the accuracy of predicted results; however, the question of accurate estimation of effort has been a challenging issue with regards to researchers and practitioners, especially when it comes to projects using agile methodologies. This study aims at introducing a novel formula based on team velocity and story point factors. The parameters of this formula are then optimized by employing swarm optimization algorithms. We also propose an improved algorithm combining the advantages of the artificial bee colony and particle swarm optimization algorithms. The experimental results indicated that our approaches outperformed methods in other studies in terms of the accuracy of predicted results.",2017-03-23,Thanh Tung Khuat; Le Thi My Hanh,Journal of Intelligent Systems,article,54,https://doi.org/10.1515/jisys-2016-0294
OpenAlex,https://openalex.org/W2625836133,10.1007/s11334-017-0288-z,Empirical assessment of machine learning models for agile software development effort estimation using story points,,2017-06-12,Shashank Mouli Satapathy; Santanu Kumar Rath,Innovations in Systems and Software Engineering,article,61,https://doi.org/10.1007/s11334-017-0288-z
OpenAlex,https://openalex.org/W2082638814,10.1145/1882291.1882313,Developer fluency,"Outsourcing and offshoring lead to a rapid influx of new developers in software projects. That, in turn, manifests in lower productivity and project delays. To address this common problem we study how the developers become fluent in software projects. We found that developer productivity in terms of number of tasks per month increases with project tenure and plateaus within a few months in three small and medium projects and it takes up to 12 months in a large project. When adjusted for the task difficulty, developer productivity did not plateau but continued to increase over the entire three year measurement interval. We also discovered that tasks vary according to their importance(centrality) to a project. The increase in task centrality along four dimensions: customer, system-wide, team, and future impact was approximately linear over the entire period. By studying developer fluency we contribute by determining dimensions along which developer expertise is acquired, finding ways to measure them, and quantifying the trajectories of developer learning.",2010-11-07,Minghui Zhou; Audris Mockus,,conference-paper,100,https://doi.org/10.1145/1882291.1882313
OpenAlex,https://openalex.org/W2580855102,10.1109/tse.2017.2656886,"The Work Life of Developers: Activities, Switches and Perceived Productivity","Many software development organizations strive to enhance the productivity of their developers. All too often, efforts aimed at improving developer productivity are undertaken without knowledge about how developers spend their time at work and how it influences their own perception of productivity. To fill in this gap, we deployed a monitoring application at 20 computers of professional software developers from four companies for an average of 11 full work day in situ. Corroborating earlier findings, we found that developers spend their time on a wide variety of activities and switch regularly between them, resulting in highly fragmented work. Our findings extend beyond existing research in that we correlate developers' work habits with perceived productivity and also show productivity is a personal matter. Although productivity is personal, developers can be roughly grouped into morning, low-at-lunch and afternoon people. A stepwise linear regression per participant revealed that more user input is most often associated with a positive, and emails, planned meetings and work unrelated websites with a negative perception of productivity. We discuss opportunities of our findings, the potential to predict high and low productivity and suggest design approaches to create better tool support for planning developers' work day and improving their personal productivity.",2017-01-23,André N. Meyer; Laura Barton; Gail C. Murphy; Thomas Zimmermann; Thomas Fritz,IEEE Transactions on Software Engineering,article,166,https://doi.org/10.1109/tse.2017.2656886
