source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
OpenAlex,https://openalex.org/W7160064906,10.5281/zenodo.20027565,AI-Augmented Engineering Workflows for Computation,"This paper introduces AI-Augmented Engineering Workflows for Computation, an under-graduate course framework designed to prepare engineering students for modern computationalpractice. The course is not positioned as an artificial intelligence theory course or as a conven-tional programming course. Instead, it emphasizes how students formulate engineering problems,coordinate AI-assisted and computational tools, develop simplified models, analyze results, andvalidate outputs before using them for engineering decisions. The central contribution is aworkflow-centered instructional model that treats validation as a core engineering responsibilityin AI-enabled computation. The proposed course structure is intended to support students acrossengineering disciplines by strengthening their ability to connect physical reasoning, computation,tool selection, interpretation, refinement, and communication within a coherent engineeringworkflow.",2026-05-04,Taner Önsay; Sebnem Onsay,Zenodo (CERN European Organization for Nuclear Research),preprint,0,https://doi.org/10.5281/zenodo.20027565
OpenAlex,https://openalex.org/W7160516081,10.5281/zenodo.20075380,A Framework for AI-Augmented Engineering Workflows for Computation,"This paper introduces AI-Augmented Engineering Workflows for Computation, an undergraduate course framework designed to prepare engineering students for emerging AI-augmented computational practice. The course is not positioned as an artificial intelligence theory course or as a conventional programming course. Instead, it emphasizes how students formulate engineering problems, coordinate AI-assisted and computational tools, develop simplified models, analyze results, validate outputs, and make defensible engineering decisions within a structured workflow. The framework is motivated by a broader shift in engineering practice toward increasingly AI-assisted, conversational, and multi-tool computational environments in which engineers must not only generate results, but also evaluate their credibility, limitations, and suitability for engineering use. The central contribution of the proposed framework is a workflow-centered instructional model that treats validation and engineering judgment as core engineering responsibilities within AI-enabled computation. The proposed course structure is intended to complement traditional engineering education by strengthening students' ability to connect physical reasoning, modeling, computation, interpretation, refinement, and communication across engineering domains. Rather than focusing on mastery of a single platform or programming language, the framework emphasizes transferable engineering workflows, responsible AI-assisted problem solving, and iterative validation practices that remain applicable as computational and AI tools continue to evolve.(This version substantially revises and expands the original framework paper with updated workflow positioning, expanded related work, and additional laboratory examples.)",2026-05-07,Taner Önsay; Sebnem Onsay,Zenodo (CERN European Organization for Nuclear Research),preprint,0,https://doi.org/10.5281/zenodo.20075380
OpenAlex,https://openalex.org/W7160178541,10.5281/zenodo.20027564,A Framework for AI-Augmented Engineering Workflows for Computation,"This paper introduces AI-Augmented Engineering Workflows for Computation, an undergraduate course framework designed to prepare engineering students for emerging AI-augmented computational practice. The course is not positioned as an artificial intelligence theory course or as a conventional programming course. Instead, it emphasizes how students formulate engineering problems, coordinate AI-assisted and computational tools, develop simplified models, analyze results, validate outputs, and make defensible engineering decisions within a structured workflow. The framework is motivated by a broader shift in engineering practice toward increasingly AI-assisted, conversational, and multi-tool computational environments in which engineers must not only generate results, but also evaluate their credibility, limitations, and suitability for engineering use. The central contribution of the proposed framework is a workflow-centered instructional model that treats validation and engineering judgment as core engineering responsibilities within AI-enabled computation. The proposed course structure is intended to complement traditional engineering education by strengthening students' ability to connect physical reasoning, modeling, computation, interpretation, refinement, and communication across engineering domains. Rather than focusing on mastery of a single platform or programming language, the framework emphasizes transferable engineering workflows, responsible AI-assisted problem solving, and iterative validation practices that remain applicable as computational and AI tools continue to evolve.(This version substantially revises and expands the original framework paper with updated workflow positioning, expanded related work, and additional laboratory examples.)",2026-05-07,Taner Önsay; Sebnem Onsay,Zenodo (CERN European Organization for Nuclear Research),preprint,0,https://doi.org/10.5281/zenodo.20027564
OpenAlex,https://openalex.org/W4413804090,10.1007/978-3-031-98235-4_4,Development of Agentic Workflows with LangGraph for Software Development Life Cycle Automation,,2025-08-29,Shriraj Mandulapalli; Emilio Hernández⋆; Wayne Hall; Alireza Chakeri; Luis G. Jaimes,Communications in computer and information science,conference-paper,1,https://doi.org/10.1007/978-3-031-98235-4_4
OpenAlex,https://openalex.org/W4411361637,10.20944/preprints202506.1400.v1,Evaluating the Impact of Reinforcement Learning on Autonomous CI/CD Workflow Optimization,"The convergence of DevSecOps and generative artificial intelligence (AI) signifies a transformative paradigm in contemporary software engineering, wherein security is no longer a static checkpoint but an adaptive, continuous, and intelligent process integrated into the entire software delivery pipeline. This paper explores the evolving role of large language models (LLMs), such as GPT and CodeBERT, in automating the detection and remediation of security vulnerabilities within code repositories. As organizations increasingly adopt Infrastructure-as-Code (IaC), microservices, and distributed development practices, the complexity and scale of codebases have rendered manual code reviews and conventional static analysis tools insufficient in achieving real-time, scalable security assurances. LLMs, with their capacity to comprehend, generate, and reason over code and natural language artifacts, offer a powerful augmentation to DevSecOps workflows. This study critically examines the architecture, training paradigms, and capabilities of LLMs in context-aware vulnerability identification, contextual code explanation, and automated patch generation. By leveraging transfer learning and fine-tuning techniques on curated vulnerability datasets such as CWE (Common Weakness Enumeration) and CVE (Common Vulnerabilities and Exposures), LLMs can serve as intelligent assistants that proactively identify insecure coding patterns and suggest compliant, secure alternatives in accordance with secure coding standards like OWASP ASVS. Furthermore, we present empirical insights from experiments integrating LLMs into continuous integration/continuous deployment (CI/CD) pipelines, showcasing enhancements in detection precision, reduction in time-to-remediation, and decreased developer cognitive load. In addition to technical evaluations, the paper reflects on the socio-technical implications of delegating security-critical tasks to AI agents, including challenges related to model explainability, false positives, bias in training data, and compliance with privacy and auditability standards. The findings affirm that the fusion of DevSecOps and generative AI is not merely an augmentation but a redefinition of how secure software is conceptualized, built, and maintained. This work contributes a foundational understanding of LLM-driven security augmentation and outlines a roadmap for future research at the intersection of secure software engineering, AI ethics, and operational scalability.",2025-06-17,Owen Graham; Kelvin Kloss,Preprints.org,preprint,1,https://doi.org/10.20944/preprints202506.1400.v1
OpenAlex,https://openalex.org/W7155029625,10.48550/arxiv.2604.17055,Workstream: A Local-First Developer Command Center for the AI-Augmented Engineering Workflow,"Modern software engineers operate across 5-10 disconnected tools daily: GitHub, GitLab, Jira, Slack, calendar applications, CI dashboards, AI coding assistants, and container platforms. This fragmentation creates cognitive overhead that interrupts deep work and delays response to critical engineering signals. We present Workstream, an open-source, local-first developer command center that aggregates pull requests, task management, calendar, AI-powered code review, historical review intelligence, repository AI-readiness scoring, and agent observability into a single interface. We describe the system architecture, a novel 5-category AI readiness scoring algorithm, a review intelligence pipeline that mines historical PR reviews for team-specific patterns, and an agent observability layer implementing the Model Context Protocol (MCP), Agent-to-Agent (A2A), and Agent Observability Protocol (AOP). Through a case study of applying the tool to its own development, we demonstrate measurable improvements in AI-readiness scores (48 to 98 on our internal scanner; 41.6 to 73.7 on the independent agentready CLI). Workstream is released as open source under the Apache 2.0 license at https://github.com/happybhati/workstream.",2026-04-18,Happy Bhati,arXiv (Cornell University),preprint,0,https://doi.org/10.48550/arxiv.2604.17055
OpenAlex,https://openalex.org/W7155245636,,Workstream: A Local-First Developer Command Center for the AI-Augmented Engineering Workflow,"Modern software engineers operate across 5-10 disconnected tools daily: GitHub, GitLab, Jira, Slack, calendar applications, CI dashboards, AI coding assistants, and container platforms. This fragmentation creates cognitive overhead that interrupts deep work and delays response to critical engineering signals. We present Workstream, an open-source, local-first developer command center that aggregates pull requests, task management, calendar, AI-powered code review, historical review intelligence, repository AI-readiness scoring, and agent observability into a single interface. We describe the system architecture, a novel 5-category AI readiness scoring algorithm, a review intelligence pipeline that mines historical PR reviews for team-specific patterns, and an agent observability layer implementing the Model Context Protocol (MCP), Agent-to-Agent (A2A), and Agent Observability Protocol (AOP). Through a case study of applying the tool to its own development, we demonstrate measurable improvements in AI-readiness scores (48 to 98 on our internal scanner; 41.6 to 73.7 on the independent agentready CLI). Workstream is released as open source under the Apache 2.0 license at https://github.com/happybhati/workstream.",2026-04-18,Happy Bhati,arXiv (Cornell University),preprint,0,https://arxiv.org/abs/2604.17055
OpenAlex,https://openalex.org/W4416895373,10.14569/ijacsa.2025.0161105,Leveraging Large Language Models in the Software Development Lifecycle: Opportunities and Challenges,"Large Language Models (LLMs) are increasingly integrated into software engineering workflows, yet existing studies provide fragmented or domain-specific examinations of their impact. This survey aims to systematically analyze how LLMs influence the Software Development Lifecycle (SDLC) end-to-end, identifying capabilities, limitations, risks, and emerging opportunities. We review 147 publications from 2017–2025 across ACM Digital Library, IEEE Xplore, ACL Anthology, and arXiv using predefined inclusion and exclusion criteria. Unlike prior surveys that focus narrowly on code generation or testing, this work provides an SDLC-wide synthesis supported by empirical benchmarks, industrial evidence, and a unified taxonomy mapping LLM capabilities to each phase of development. We further examine technical risks including hallucinations, dataset governance, robustness, security vulnerabilities, and auditability. The goal of this survey is to consolidate fragmented knowledge, highlight practical adoption challenges, and outline future research directions essential for building trustworthy, scalable, and effective LLM-enabled software engineering systems.",2025-01-01,Jasdeep Singh Bhalla; Mansimar Kaur Jodhka,International Journal of Advanced Computer Science and Applications,article,0,https://doi.org/10.14569/ijacsa.2025.0161105
OpenAlex,https://openalex.org/W7147701522,10.1145/3795154.3795362,A Multi-Agent Coding Assistant for Cloud-Native Development: From Requirements to Deployable Microservices,"The rapid adoption of cloud-native architectures has created an urgent demand for automated development tools that can translate natural language requirements into deployable cloud-native microservices. While recent advances in large language models (LLMs) have enabled AI-assisted code generation, existing approaches predominantly focus on isolated code completion tasks rather than end-to-end software delivery. This paper presents CloudMAS, a multi-agent coding assistant framework that orchestrates specialized agents to transform user requirements into deployable cloud-native applications. Our system comprises six specialized agents: an Architect Agent for service decomposition and API design, three parallel Coder Agents specialized in backend, frontend, and infrastructure-as-code (IaC) generation respectively, a Tester Agent for automated test synthesis and execution, and an Ops Agent for container configuration and Kubernetes manifest generation. These agents are coordinated by a dedicated Orchestrator Agent that manages workflow execution and conflict resolution. We introduce a novel conflict resolution mechanism that enables agents to iteratively refine outputs through structured feedback loops. To address the lack of systematic benchmarks for end-to-end cloud-native development, we construct CloudDevBench, a publicly available evaluation dataset containing 50 real-world development tasks with associated test suites and deployment validation criteria. Experimental results demonstrate that CloudMAS achieves 92% compilation success, 81% test pass rate, and 84% deployment success rate, substantially outperforming single-LLM and single-agent baselines across all metrics.",2025-12-26,Tian Guan,,conference-paper,7,https://doi.org/10.1145/3795154.3795362
OpenAlex,https://openalex.org/W7119496005,10.5281/zenodo.17962099,Data from: Toward AI-Augmented Engineering Workflows: Insights from the European Rover Challenge,"Abstract The increasing adoption of Artificial Intelligence (AI) tools offers new opportunities to support engineering design and coordination, yet their most effective applications in complex workflows remain unclear. To investigate this, we collected survey data from teams participating in the European Rover Challenge (ERC) [1], an international robotics competition in which student teams design, build, and integrate complex planetary rover systems under strict technical, regulatory, and time constraints. This dataset comprises responses to a 40-question survey distributed to all 25 ERC 2025 teams, yielding 104 responses from 14 teams. The data capture team organization, development practices, AI usage, and challenges in rover design and integration. The analysis of these responses is presented by Sadik et al. [2]. Dataset organization The dataset consists of a single MS Excel file. Each row corresponds to the responses of an individual team member. Columns include anonymized team names, the role of the respondent within the team, and answers to the survey questions listed below. The survey was designed to capture perspectives from different roles within ERC teams using a role-dependent branching structure. Participants identified themselves as team leaders, group leaders, or team members and were directed to role-specific sets of questions. Team leaders responded to questions concerning team organization, experience, and knowledge transfer; group leaders focused on task assignment and coordination; and team members addressed daily execution and workflow-related practices. Following these role-specific sections, all respondents completed a shared block of questions covering core aspects of the development process, including task definition, dependencies, scheduling, integration activities, communication practices, and the use of AI tools. Although the survey comprised 40 core questions, several were instantiated in multiple contextual forms. Consequently, the dataset includes more columns, and the list below contains more items than the original number of survey questions. Response items Select the name of your team (2025): Select your role in the team: What was your team size (number of active members)? For how many years did your university participate in ERC/URC? How was the team organization structure? Are you using standard processes for your processes, which one and for which part? Do you plan ahead for knowledge transfer, and how do you make sure you gather all information needed for the future transfer? What share of the team 2024 was kept in the challenge 2025? Rate the knowledge transfer process: What are the biggest challenges in knowledge transfer? Which knowledge transfer methods were used? How do you usually assign tasks to your group members? What are the main problems you experienced in assigning tasks? How do you monitor whether tasks are progressing on time? How do you decide when a task is “completed”? What are the main problems you experienced in monitoring tasks? How was the team organization structure? How would you rank the effectiveness of the organization structure for your work? How were tasks assigned to you? Rate the level of quality of the following aspects: [Knowledge transfer process] Rate the level of quality of the following aspects: [Knowledge transfer content] Rate the level of quality of the following aspects: [Task definition] Rate the level of quality of the following aspects: [Technical constraints definition] Rate the level of quality of the following aspects: [Deadline and duration] Rate the level of quality of the following aspects: [Dependencies on other tasks] Rate the level of quality of the following aspects: [Acceptance/done criteria] Rate the level of quality of the following aspects: [Time to design] Rate the level of quality of the following aspects: [Time to manufacture] Rate the level of quality of the following aspects: [Time to perform integration] Rate the level of quality of the following aspects: [Time to perform test] For how many years do you personally work at ADC? Where are you involved? Estimate time spent in different phases: [Recruitment & Onboarding] Estimate time spent in different phases: [Knowledge Transfer] Estimate time spent in different phases: [Background Research] Estimate time spent in different phases: [Requirements & Concept (Pre-selection)] Estimate time spent in different phases: [Requirement & Concept (Post-selection)] Estimate time spent in different phases: [Detailed Design] Estimate time spent in different phases: [Development] Estimate time spent in different phases: [Testing & Validation] Estimate time spent in different phases: [Final Testing before Final Event] Estimate time spent in different phases: [Documentation] Estimate time spent in different phases: [Sponsor Search (Marketing)] Estimate time spent in different phases: [Public Relation] A posteriori, do you think any of these tasks could be made more efficiently? [Recruitment & Onboarding] A posteriori, do you think any of these tasks could be made more efficiently? [Knowledge Transfer] A posteriori, do you think any of these tasks could be made more efficiently? [Background Research] A posteriori, do you think any of these tasks could be made more efficiently? [Requirements & Concept (Pre-selection)] A posteriori, do you think any of these tasks could have been made more efficiently? [Requirement & Concept (Post-selection)] A posteriori, do you think any of these tasks could be made more efficiently? [Detailed Design] A posteriori, do you think any of these tasks could be made more efficiently? [Development] A posteriori, do you think any of these tasks could be made more efficiently? [Testing & Validation] A posteriori, do you think any of these tasks could have been made more efficiently? [Final Testing before Final Event] A posteriori, do you think any of these tasks could be made more efficiently? [Documentation] A posteriori, do you think any of these tasks could have been made more efficiently? [Sponsor Search (Marketing)] A posteriori, do you think any of these tasks could have been made more efficiently? [Public Relation] Percentage of work requiring rework/revision in term of time: [Concept & Requirements] Percentage of work requiring rework/revision in term of time: [Design] Percentage of work requiring rework/revision in term of time: [Development] Percentage of work requiring rework/revision in term of time: [Integration] Percentage of work requiring rework/revision in term of time: [Testing] Percentage of work requiring rework/revision in term of time: [Documentation] Which were the most recurring loops that result in wasted effort? What caused the biggest delays? How do you track requirements and with which tools? Do you use AI Tools (ChatGPT, Claude,...) in your development process? Which AI tool and for which purpose? How is communication organized? How often does communication take place? Which tools did you use to communicate/coordinate? Which communication problems affected you most often? What was the biggest cause of conflicts? What was the most impacting issue that affected the quality of the final product? What would you change in your team’s strategy? If an AI assistant could solve one organizational problem for you, what should it do? If an AI assistant could solve one technical problem for you, what should it do? Data anonymization statement This dataset contains anonymized survey responses from student engineering teams. No personal identifiers (names, emails, institutions) are included. Free-text responses were reviewed and generalized to prevent indirect identification (e.g., geographic references). Acknowledgements The authors gratefully acknowledge the organizers of the ERC, especially the European Space Foundation under the leadership of Łukasz Wilczyński, for their support and for facilitating access to the participating teams. We also wish to express our sincere thanks to the members, group leads, and team leads of the ERC 2025 teams who generously shared their time and perspectives by completing the survey: 4Space (Spain), AAU Space Robotics (Denmark), AGH Space Systems (Poland), ASU ROAR (Egypt), DJS Antariksh (India), FHNW Rover Team (Switzerland), FRoST (Germany), KNR Rover Team (Poland), Mars Rover Manipal (India), Orion Team (Poland), OzU Rover Team (Turkey), ProjectRED (Italy), Sapienza Technology Team (Italy), UPC Space Program (Spain), WARRYZN Space Robotics (Germany). This work would not have been possible without their openness in sharing their experiences and challenges. References [1] European Rover Challenge (ERC) – official website. https://roverchallenge.eu/, accessed: 2025-02-19 [2] Sadik, A.R., Joublin, F., Bujny, M., Ceravola, A., Smith, J.: Toward AI-augmented Engineering Workflows: Insights from the European Rover Challenge.",2026-01-08,Ahmed R. Sadik; Frank Joublin; Mariusz Bujny; Antonello Ceravola; J. J. Smith,Open MIND,dataset,0,
