source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
OpenAlex,https://openalex.org/W4318677385,10.1016/j.fsisyn.2022.100313,Interpol review of digital evidence for 2019–2022,"This system's advantage is its light weight.The technique for rejecting tainted evidence will prevent parties from using it, but it will not erase its history.This algorithm's evidence management flexibility may help blockchain solutions wider adoption.Since it doesn't change",2023-01-01,Paul Reedy,Forensic Science International Synergy,article,46,https://doi.org/10.1016/j.fsisyn.2022.100313
OpenAlex,https://openalex.org/W2995229924,10.48550/arxiv.1912.09652,CORE: Automating Review Recommendation for Code Changes,"Code review is a common process that is used by developers, in which a reviewer provides useful comments or points out defects in the submitted source code changes via pull request. Code review has been widely used for both industry and open-source projects due to its capacity in early defect identification, project maintenance, and code improvement. With rapid updates on project developments, code review becomes a non-trivial and labor-intensive task for reviewers. Thus, an automated code review engine can be beneficial and useful for project development in practice. Although there exist prior studies on automating the code review process by adopting static analysis tools or deep learning techniques, they often require external sources such as partial or full source code for accurate review suggestion. In this paper, we aim at automating the code review process only based on code changes and the corresponding reviews but with better performance. The hinge of accurate code review suggestion is to learn good representations for both code changes and reviews. To achieve this with limited source, we design a multi-level embedding (i.e., word embedding and character embedding) approach to represent the semantics provided by code changes and reviews. The embeddings are then well trained through a proposed attentional deep learning model, as a whole named CORE. We evaluate the effectiveness of CORE on code changes and reviews collected from 19 popular Java projects hosted on Github. Experimental results show that our model CORE can achieve significantly better performance than the state-of-the-art model (DeepMem), with an increase of 131.03% in terms of Recall@10 and 150.69% in terms of Mean Reciprocal Rank. Qualitative general word analysis among project developers also demonstrates the performance of CORE in automating code review.",2019-12-20,Jingkai Siow; Cuiyun Gao; Lingling Fan; Sen Chen; Yang Liu,arXiv (Cornell University),preprint,5,http://arxiv.org/abs/1912.09652
OpenAlex,https://openalex.org/W4401396940,10.1145/3687301,Data Mesh: A Systematic Gray Literature Review,"Data mesh is an emerging domain-driven decentralized data architecture that aims to minimize or avoid operational bottlenecks associated with centralized, monolithic data architectures in enterprises. The topic has piqued the practitioners’ interest, and considerable gray literature exists. At the same time, we observe a lack of academic attempts at defining and building upon the concept. Hence, in this article, we aim to start from the foundations and characterize the data mesh architecture regarding its design principles, architectural components, capabilities, and organizational roles. We systematically collected, analyzed, and synthesized 114 industrial gray literature articles. The resulting review provides insights into practitioners’ perspectives on the four key principles of data mesh: data as a product, domain ownership of data, self-serve data platform, and federated computational governance. Moreover, due to the comparability of data mesh and SOA (service-oriented architecture), we mapped the findings from the gray literature into the reference architectures from the SOA academic literature to create the reference architectures for describing three key dimensions of data mesh: organization of capabilities and roles, development, and runtime. Finally, we discuss open research issues in data mesh, partially based on the findings from the gray literature.",2024-08-07,Abel Goedegebuure; Indika Kumara; Stefan Driessen; Willem‐Jan van den Heuvel; Geert Monsieur; Damian A. Tamburri; Dario Di Nucci,ACM Computing Surveys,article,49,https://doi.org/10.1145/3687301
OpenAlex,https://openalex.org/W4366339702,10.1093/jogss/ogad005,"The US Intelligence Community, Global Security, and AI: From Secret Intelligence to Smart Spying","Abstract This article examines the ways in which the US intelligence community is leveraging the power of artificial intelligence (AI) for national security purposes. Drawing on declassified intelligence records, it contends that this community has been fascinated by AI for decades. This is important to acknowledge because this historical context has shaped contemporary projects and thinking within the community. It has given the United States a first-mover advantage, establishing precedents that other global actors need to comply with, negotiate or resist. The article advances three arguments. One, the community has long recognized that it needs to collaborate with the tech sector on AI. However, these relationships bring certain challenges since the sector is a curious compound of ideologies and interests. Two, while the community was initially attracted to the data processing advantages of AI to help human analysts to overcome “data smog,” today it has broadened its focus to consider how AI can improve all stages of the intelligence cycle. Three, while many voices feverishly herald the transformative potential of AI in the global security environment, we argue instead that US agencies will not be able to exploit the full potential of AI, and thus talk of an intelligence revolution is premature. This is because of national and international rules on data collection and retention but also because of cultural tensions within the global AI ecosystem. The discussion will appeal to scholars and practitioners interested in the impact of emerging technologies on national security processes and decision-making and, more broadly, global security.",2023-03-15,Christopher Moran; J. W. Burton; George Christou,Journal of Global Security Studies,article,23,https://doi.org/10.1093/jogss/ogad005
OpenAlex,https://openalex.org/W4304984869,10.48550/arxiv.2203.09095,Automating Code Review Activities by Large-Scale Pre-training,"Code review is an essential part to software development lifecycle since it aims at guaranteeing the quality of codes. Modern code review activities necessitate developers viewing, understanding and even running the programs to assess logic, functionality, latency, style and other factors. It turns out that developers have to spend far too much time reviewing the code of their peers. Accordingly, it is in significant demand to automate the code review process. In this research, we focus on utilizing pre-training techniques for the tasks in the code review scenario. We collect a large-scale dataset of real-world code changes and code reviews from open-source projects in nine of the most popular programming languages. To better understand code diffs and reviews, we propose CodeReviewer, a pre-trained model that utilizes four pre-training tasks tailored specifically for the code review scenario. To evaluate our model, we focus on three key tasks related to code review activities, including code change quality estimation, review comment generation and code refinement. Furthermore, we establish a high-quality benchmark dataset based on our collected data for these three tasks and conduct comprehensive experiments on it. The experimental results demonstrate that our model outperforms the previous state-of-the-art pre-training approaches in all tasks. Further analysis show that our proposed pre-training tasks and the multilingual pre-training dataset benefit the model on the understanding of code changes and reviews.",2022-03-17,Zhiyu Li; Shuai Lu; Daya Guo; Nan Duan; Shailesh Jannu; Grant Jenks; Deep Majumder; Jared Green; Alexey Svyatkovskiy; Shengyu Fu; Neel Sundaresan,arXiv (Cornell University),preprint,3,http://arxiv.org/abs/2203.09095
OpenAlex,https://openalex.org/W4312140571,10.3390/diagnostics12123223,Artificial Intelligence in Emergency Radiology: Where Are We Going?,"Emergency Radiology is a unique branch of imaging, as rapidity in the diagnosis and management of different pathologies is essential to saving patients' lives. Artificial Intelligence (AI) has many potential applications in emergency radiology: firstly, image acquisition can be facilitated by reducing acquisition times through automatic positioning and minimizing artifacts with AI-based reconstruction systems to optimize image quality, even in critical patients; secondly, it enables an efficient workflow (AI algorithms integrated with RIS-PACS workflow), by analyzing the characteristics and images of patients, detecting high-priority examinations and patients with emergent critical findings. Different machine and deep learning algorithms have been trained for the automated detection of different types of emergency disorders (e.g., intracranial hemorrhage, bone fractures, pneumonia), to help radiologists to detect relevant findings. AI-based smart reporting, summarizing patients' clinical data, and analyzing the grading of the imaging abnormalities, can provide an objective indicator of the disease's severity, resulting in quick and optimized treatment planning. In this review, we provide an overview of the different AI tools available in emergency radiology, to keep radiologists up to date on the current technological evolution in this field.",2022-12-19,Michaela Cellina; Maurizio Cè; Giovanni Irmici; Velio Ascenti; Elena Caloro; Lorenzo Bianchi; Giuseppe Pellegrino; Natascha Claudia D’Amico; Sergio Papa; Gianpaolo Carrafiello,Diagnostics,article,59,https://doi.org/10.3390/diagnostics12123223
OpenAlex,https://openalex.org/W7133352760,10.3389/fdgth.2026.1767648,Quality assessment of large language model–generated prior authorization letters in nephrology,"Background: Prior authorization (PA) is a major source of administrative burden, treatment delay, and clinician burnout. Artificial intelligence (AI), particularly large language models (LLMs), is increasingly used to assist with clinical documentation, yet its reliability for payer-facing administrative tasks remains uncertain. Objective: To evaluate the quality of PA letters drafted by ChatGPT-5 for commonly used medications requiring PA in nephrology. Quality was evaluated based on correctness and strength of clinical reasoning. Methods: We created a single standardized prompt and applied it across 29 nephrology scenarios to generate PA letters. Each PA letter was reviewed against four criteria: 1) absence of false statements or hallucinations, 2) correctness of ICD-10 coding, 3) presence and validity of citations, and 4) clinical reasoning, rated on a 4-point Likert scale (illogical, weak, adequate and strong). FDA drug labels, KDIGO guidelines and related randomized controlled trials were used as reference standards. Results: Out of 29 letters, one letter (3.5%) contained false statements mentioning an irrelevant clinical trial. The ICD-10 diagnosis code was correct in 23 letters (79.3%), most errors were related to chronic kidney disease (CKD) staging or internal diagnostic inconsistencies. 27 letters (93.1%) cited valid references, with one letter citing an incorrect trial and another one citing a correct KDIGO guideline with inaccessible link. Twenty-six letters (89.7%) demonstrated strong clinical reasoning, supported by guideline-oriented or FDA label-aligned justification. The remaining 3 letters were rated as adequate reasoning. The main areas for improvement involved citing relevant references and emphasizing special considerations, for example Risk Evaluation and Mitigation Strategy (REMS) compliance for eculizumab. Conclusions: ChatGPT-5 can generate clinically coherent PA drafts for nephrology medications, but limitations in coding precision and citation reliability persist. With appropriate oversight, AI-assisted documentation may reduce administrative burden while maintaining safety and accuracy.",2026-03-03,Noppawit Aiumtrakul; Charat Thongprayoon; Chutawat Kookanok; Methavee Poochanasri; Kitinan Phichedwanichskul; Wisit Cheungpasitporn,Frontiers in Digital Health,article,2,https://doi.org/10.3389/fdgth.2026.1767648
OpenAlex,https://openalex.org/W4417080452,10.48550/arxiv.2509.14189,AI and the Future of Academic Peer Review,"Peer review remains the central quality-control mechanism of science, yet its ability to fulfill this role is increasingly strained. Empirical studies document serious shortcomings: long publication delays, escalating reviewer burden concentrated on a small minority of scholars, inconsistent quality and low inter-reviewer agreement, and systematic biases by gender, language, and institutional prestige. Decades of human-centered reforms have yielded only marginal improvements. Meanwhile, artificial intelligence, especially large language models (LLMs), is being piloted across the peer-review pipeline by journals, funders, and individual reviewers. Early studies suggest that AI assistance can produce reviews comparable in quality to humans, accelerate reviewer selection and feedback, and reduce certain biases, but also raise distinctive concerns about hallucination, confidentiality, gaming, novelty recognition, and loss of trust. In this paper, we map the aims and persistent failure modes of peer review to specific LLM applications and systematically analyze the objections they raise alongside safeguards that could make their use acceptable. Drawing on emerging evidence, we show that targeted, supervised LLM assistance can plausibly improve error detection, timeliness, and reviewer workload without displacing human judgment. We highlight advanced architectures, including fine-tuned, retrieval-augmented, and multi-agent systems, that may enable more reliable, auditable, and interdisciplinary review. We argue that ethical and practical considerations are not peripheral but constitutive: the legitimacy of AI-assisted peer review depends on governance choices as much as technical capacity. The path forward is neither uncritical adoption nor reflexive rejection, but carefully scoped pilots with explicit evaluation metrics, transparency, and accountability.",2025-09-17,Sebastian Porsdam Mann; Mateo Aboy; Joel Jiehao Seah; Zhicheng Lin; Xufei Luo; Daniel Rodger; Hazem Zohny; Timo Minssen; Julian Savulescu; Brian D. Earp,arXiv (Cornell University),preprint,1,https://arxiv.org/abs/2509.14189
OpenAlex,https://openalex.org/W3201048634,10.11606/t.45.2021.tde-14092021-174259,Perception of software bots on pull requests on social coding environments,Mairieli Santos Wessel.Percepção sobre Software Bots em Pull Requests em Ambientes Sociais de Codificação.Tese (Doutorado).,2021-08-16,Mairieli Wessel,,dissertation,1,https://doi.org/10.11606/t.45.2021.tde-14092021-174259
OpenAlex,https://openalex.org/W4406803861,10.1145/3689187.3709615,Introducing Code Quality at CS1 Level: Examples and Activities,"Characterising code quality is a challenge that was addressed by a previous ITiCSE Working Group (Börstler et al., 2017). As emerged from that study, educators, developers, and students have different perceptions of the aspects involved. The perception of code quality by CS1 students develops from the feedback they receive when submitting practical work. As a consequence of increasingly large classes and the widespread use of autograders, student code is predominantly assessed based on functional correctness, emphasising a machine-oriented perspective with scarce or no feedback given about human-oriented aspects of code quality. Such limited perception of code quality may negatively impact how students understand, create, and interact with code artefacts. Although Börstler et al. concluded that ""code quality should be discussed more thoroughly in educational programs"", the lack of materials and time constraints have slowed down progress in that regard.",2025-01-22,Cruz Izu; Claudio Mirolo; Jürgen Börstler; Harold Connamacher; Ryan Crosby; Richard Glassey; Georgiana Haldeman; Olli Kiljunen; Amruth N. Kumar; David Liu; Andrew Luxton-Reilly; Stephanos Matsumoto; Eduardo Oliveira; Seán Russell; Anshul Shah,,conference-paper,10,https://doi.org/10.1145/3689187.3709615
OpenAlex,https://openalex.org/W4386554296,10.17705/1jais.00829,The Vicious Circles of Skill Erosion: A Case Study of Cognitive Automation,"Cognitive automation powered by advanced intelligent technologies is increasingly enabling organizations to automate more of their knowledge work tasks. Although this often offers higher efficiency and lower costs, cognitive automation exacerbates the erosion of human skill and expertise in automated tasks. Accepting the erosion of obsolete skills is necessary to reap the benefits of technology—however, the erosion of essential human expertise is problematic if workers remain accountable for tasks for which they lack sufficient understanding, rendering them incapable of responding if the automation fails. Though the phenomenon is widely acknowledged, the dynamics behind such undesired skill erosion are poorly understood. Thus, taking the perspective of sociotechnical systems, we conducted a case study of an accounting firm that had experienced skill erosion over a number of years due to reliance on their software’s automated functions. We synthesized our findings using causal loop modeling based on system dynamics. The resulting dynamic model explains skill erosion via an interplay between humans’ automation reliance, complacency, and mindful conduction. It shows how increasing reliance on automation fosters complacency at both individual and organizational levels, weakening workers’ mindfulness across three work task facets (activity awareness, competence maintenance, and output assessment), resulting in skill erosion. Such skill erosion may remain obscure, acknowledged by neither workers nor managers. We conclude by discussing the implications for theory and practice and identifying directions for future research.",2023-01-01,Tapani Rinta-Kahila; Esko Penttinen; Antti Salovaara; Wael Soliman; Joona Ruissalo,Journal of the Association for Information Systems,article,60,https://doi.org/10.17705/1jais.00829
OpenAlex,https://openalex.org/W4410049701,10.1145/3711089,The Practice of Online Peer Counseling and the Potential for AI-Powered Support Tools,"What challenges do volunteers providing peer support in online mental health platforms (OMHPs) face in operating and growing their communities? How could the HCI community develop human-AI systems to help? Recent work on online peer counseling has led to the development of novel AI tools for conversational interaction, but it remains unknown how such technology can fit into broader practices that include extratherapeutic tasks. In this research, we conducted interviews and design exercises with seventeen peer counselors from 7 Cups of Tea, a large online therapy and counseling platform, to design tools --- AI or not --- that resolve challenges that arise from day-to-day community practices. Participant responses suggest three classes of tools that could improve online peer counseling: real-time decision support, productivity, and management and training. Investigation of design motivations surfaced four practice-based challenges including chat interface limitations, difficulties in support seeker management, fragmented contexts of practice, and lack of visibility due to privacy concerns. Based on counselors' discussion of benefits and risks associated with AI features in the tools they designed, we offer suggestions for research on AI tools embedded within peer counseling practices, and connect our findings with broader implications about online peer counseling as a form of volunteer-based mental health practice.",2025-05-02,Tony Wang; Amy Bruckman; Diyi Yang,Proceedings of the ACM on Human-Computer Interaction,article,7,https://doi.org/10.1145/3711089
OpenAlex,https://openalex.org/W4403851331,10.48550/arxiv.2409.20252,What is the Role of Large Language Models in the Evolution of Astronomy Research?,"ChatGPT and other state-of-the-art large language models (LLMs) are rapidly transforming multiple fields, offering powerful tools for a wide range of applications. These models, commonly trained on vast datasets, exhibit human-like text generation capabilities, making them useful for research tasks such as ideation, literature review, coding, drafting, and outreach. We conducted a study involving 13 astronomers at different career stages and research fields to explore LLM applications across diverse tasks over several months and to evaluate their performance in research-related activities. This work was accompanied by an anonymous survey assessing participants' experiences and attitudes towards LLMs. We provide a detailed analysis of the tasks attempted and the survey answers, along with specific output examples. Our findings highlight both the potential and limitations of LLMs in supporting research while also addressing general and research-specific ethical considerations. We conclude with a series of recommendations, emphasizing the need for researchers to complement LLMs with critical thinking and domain expertise, ensuring these tools serve as aids rather than substitutes for rigorous scientific inquiry.",2024-09-30,M. Fouesneau; Ivelina G. Momcheva; Urmila Chadayammuri; Mariia Demianenko; Antoine Dumont; Raphael E. Hviding; K. Angelique Kahle; N. G. Pulatova; Bhavesh Rajpoot; M. Scheuck; Rhys Seeburger; D. Semenov; J. I. Villaseñor,arXiv (Cornell University),preprint,1,http://arxiv.org/abs/2409.20252
