source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
Semantic Scholar,0a4ddcd1b09869dc7b8014f2a956d1cfa718b94c,10.24018/ejbmr.2026.11.3.70239,A Knowledge Graph–Based Framework for Predicting Sprint Performance in Agile Software Projects,"Agile software development is widely adopted in modern software organizations because it enables teams to deliver software incrementally and respond quickly to changing requirements. Despite its advantages, analyzing sprint performance remains challenging since project data are often distributed across multiple tools and systems and do not clearly represent the relationships between development activities. This study examines factors influencing sprint performance using knowledge graph modeling combined with regression analysis. Project data describing sprints, tasks, team members, and requirement changes were collected from agile development records. After preprocessing, these data were organized into a knowledge graph using the Neo4j graph database. This structure makes it possible to examine relationships such as task dependencies and coordination among team members during sprint execution. The study focuses on indicators related to task dependencies, workload distribution, and coordination patterns. The analysis is based on data from 380 sprints carried out by six agile development teams over a five-year period. Sprint performance is evaluated using the Sprint Completion Rate, which indicates how much of the planned story point workload is completed within a sprint. Task dependency depth is related to sprint performance, with higher values associated with improved sprint completion in this dataset. In addition, higher betweenness centrality (normalized) within the task dependency network is positively related to sprint performance, suggesting that well-coordinated task structures contribute to more effective sprint execution. The regression model explains approximately 48.9% of the variation in sprint completion rates. Overall, the results suggest that structural indicators derived from knowledge graphs help reveal patterns in agile development processes that are difficult to observe using traditional tabular data. The integration of graph-based indicators with regression- based analysis provides a practical framework for understanding sprint performance and supporting decision-making. ",2026-05-18,Altantsetseg Gelegbalsan; Enkhtuul Bukhsuren; Munkhtsetseg Namsraidorj,,JournalArticle,0,https://www.semanticscholar.org/paper/0a4ddcd1b09869dc7b8014f2a956d1cfa718b94c
Semantic Scholar,0a9e1470d043b4f2798cc3e5a347335901429b13,,RETHINKING VARIATION IN THE APPLICATION OF THE QUEUEING FORMULA :,,2012,Fazel Hayati,,,0,https://www.semanticscholar.org/paper/0a9e1470d043b4f2798cc3e5a347335901429b13
Semantic Scholar,0ae75cc0678f6b01f1066093b19cad9dd4379385,10.5120/ijais12-450574,Effort Estimation in Agile Software Development using Story Points,,2012-08-13,Evita Coelho; A. Basu,,Review,80,https://www.semanticscholar.org/paper/0ae75cc0678f6b01f1066093b19cad9dd4379385
Semantic Scholar,0b0cd43fd32a394f4b9b72441465defc2183004c,,MergeBERT: Program Merge Conflict Resolution via Neural Transformers,,2021,Alexey Svyatkovskiy; Todd Mytkowicz; Negar Ghorbani; Sarah Fakhoury; Elizabeth Dinella; C. Bird; Neel Sundaresan; Shuvendu K. Lahiri,arXiv.org,JournalArticle,7,https://www.semanticscholar.org/paper/0b0cd43fd32a394f4b9b72441465defc2183004c
Semantic Scholar,0bfec7c53e9da829e9a0dfead64a2c1c6515bf4f,10.14778/3229863.3229868,"Taking Omid to the Clouds: Fast, Scalable Transactions for Real-Time Cloud Analytics","We describe how we evolve Omid, a transaction processing system for Apache HBase, to power Apache Phoenix, a cloud-grade real-time SQL analytics engine.
 
 Omid was originally designed for data processing pipelines at Yahoo, which are, by and large, throughput-oriented monolithic NoSQL applications. Providing a platform to support converged real-time transaction processing and analytics applications - dubbed
 translytics
 - introduces new functional and performance requirements. For example, SQL support is key for developer productivity, multi-tenancy is essential for cloud deployment, and latency is cardinal for just-in-time data ingestion and analytics insights.
 
 
 We discuss our efforts to adapt Omid to these new domains, as part of the process of integrating it into Phoenix as the transaction processing backend. A central piece of our work is latency reduction in Omid's protocol, which also improves scalability. Under light load, the new protocol's latency is 4x to 5x smaller than the legacy Omid's, whereas under increased loads it is an order of magnitude faster. We further describe a
 fast path
 protocol for single-key transactions, which enables processing them almost as fast as native HBase operations.
",2018-08-01,Ohad Shacham; Yonatan Gottesman; Aran Bergman; Edward Bortnikov; Eshcar Hillel; I. Keidar,Proceedings of the VLDB Endowment,JournalArticle,6,https://www.semanticscholar.org/paper/0bfec7c53e9da829e9a0dfead64a2c1c6515bf4f
Semantic Scholar,0c6159a30ead02d898a0684b5c3c8b15735c1418,10.1145/3474624.3477063,Code Review is just reviewing code? A qualitative study with practitioners in industry,"Code review is essentially the process of assessing code made by a developer from the perspective of others. Considering the Modern Code Review (MCR) activities within the industry, many opportunities can be evaluated with the practitioners that adopt MCR within everyday software development. Based on that, we evaluated the perspective of software practitioners on code review by applying a survey to understand more about the aspects of MCR in their software development routine. Our qualitative results show that MCR activities are not only about reviewing code but also with knowledge sharing applied at team/project level or between different levels of seniority. We also found other important aspects such as identification of Cognitive Empathy and Career Development related to the MCR process. This research contributes to increase perspective that can be obtained with MCR process applied in the software development industry.",2021-09-27,Atacílio Cunha; T. Conte; Bruno F. Gadelha,Brazilian Symposium on Software Engineering,JournalArticle; Book; Review,15,https://www.semanticscholar.org/paper/0c6159a30ead02d898a0684b5c3c8b15735c1418
Semantic Scholar,0c7cb854756f6b69f070a925cd497c2970b136f2,,DeSkew-LSH based Code-to-Code Recommendation Engine,,2021,Fran Silavong; S. Moran; Antonios Georgiadis; Rohan Saphal; R. Otter,arXiv.org,JournalArticle,1,https://www.semanticscholar.org/paper/0c7cb854756f6b69f070a925cd497c2970b136f2
Semantic Scholar,0c885e720588b281d5c3b5edd950d444be3079cf,,Effort Estimation Methods in Software Development Using Machine Learning Algorithms,,2016,Shashank Mouli Satapathy,,,4,https://www.semanticscholar.org/paper/0c885e720588b281d5c3b5edd950d444be3079cf
Semantic Scholar,0dd62672566116d7eba1c0dda20f1fafe699262c,10.15803/ijnc.7.2_136,Application Productivity and Performance Evaluation of Transparent Locality-aware One-sided Communication Primitives,"Nowadays, the individual nodes of a distributed parallel computer consist of multi- or many-core processors allowing to execute more than one process per node. The large difference in communication speed within a node through shared memory, versus across nodes through the network interconnect, requires to use locality-aware communication schemes for any efficient distributed application. However, writing an efficient locality-aware MPI code is complex and error-prone, because the developer has to use very different APIs for communication operations within and across nodes, respectively, and manage inter-process synchronization. In this paper, we analyze and enhance a recent one-sided communication model, namely DART-MPI, which is implemented on top of MPI-3. In this runtime system, the complexities of handling locality-awareness of MPI memory access operations, either remote or local, and the related synchronization calls are hidden inside the related DART-MPI interfaces resulting in concise code and improved application and developer productivity. We have carried out in-depth evaluation of our DART-MPI system. Foremost, a micro benchmark is conducted to help understanding the prime performance overhead of implementing APIs in DART-MPI system, which is small and becomes negligible with the growing message sizes. We then compare the performance of DART-MPI and flat MPI without locality awareness, in particular blocking and non-blocking memory operations, using a realistic scientific application on a large-scale supercomputer. The comparison demonstrates that in most cases the DART-MPI version of this application shows better performance than the flat MPI version. Further, we compare the DART-MPI version to a functionally equivalent MPI version, which thus includes code to deal with data-locality, and show that DART-MPI realizes almost the full potential of highly optimized MPI while maintaining high productivity for non-expert programmers.",2017-07-03,Huan Zhou; J. Gracia,International Journal of Networking and Computing,JournalArticle,0,https://www.semanticscholar.org/paper/0dd62672566116d7eba1c0dda20f1fafe699262c
Semantic Scholar,0e0335d1ab782c0b5129646067252d0361e1b139,10.1109/ids66066.2025.00011,Enhancing Developer Productivity: Benchmarking LLM-Powered Tools like GitHub Copilot and TabNine in Real-Time Coding Environments,"The adoption of Large Language Models (LLMs) is disrupting software development — including code generation, debugging, and project management. We classify LLM applications into six domains specializing in general usage, templated interactive development environments (IDEs) programming, complex reasoning, cloud programming, large-volume code management, and bilingual project programming. It assesses models including GPT-4, Codex, GitHub Copilot, TabNine, Claude 3 Opus, and Code Llama, with a focus on their impact on productivity, debugging correctness, and workflow efficiency. We offer concrete recommendations for developers to best leverage these tools. And even though the paper includes all kind of LLMs, I would say that the practical experimentation is target on IDE integrations (having in mind provisioning) and with the focus (actually based on another two LLMs for real-time completion) GitHub Copilot and TabNine, both extensions for Visual Studio Code. This benchmarking of their performance and usability in live coding environments provides critical insights into the capabilities and limitations of LLMs, enabling developers to strategically optimize their workflows by selecting and integrating the most intelligent tools available.",2025-05-09,Faten Slama; Daniel Lemire,Interfaces to Database Systems,JournalArticle; Conference,1,https://www.semanticscholar.org/paper/0e0335d1ab782c0b5129646067252d0361e1b139
Semantic Scholar,0eb49f748d18b528ed699cd96cc7b63f1832cce9,,AutoMaS: An Automated Middleware Specialization Process for Distributed Real-time and Embedded Systems,,2016-08-07,Akshay Dabholkar; A. Gokhale,,JournalArticle,0,https://www.semanticscholar.org/paper/0eb49f748d18b528ed699cd96cc7b63f1832cce9
Semantic Scholar,0ee0ea66fc96ed1b3b1bf94db8e0226fef83fb6e,10.1109/p3hpc54578.2021.00008,"Evaluation of Performance Portability of Applications and Mini-Apps across AMD, Intel and NVIDIA GPUs","This paper will evaluate the progress being made on achieving performance portability by a sub-set of ECP applications, or their related mini-apps, across a diverse spectrum of applications domains and approaches to achieving performance portability. The applications or mini-apps evaluated are AMR-Wind, HACC, SW4, GAMESS RI-MP2, XSBench, and TestSNAP. These codes are being redeveloped using the SYCL, OpenMP, RAJA, or Kokkos programming models, or the AMReX framework and in this paper we assess their performance portability across the AMD MI100, Intel Gen9, and NVIDIA A100 GPUs. Since each GPU has different performance characteristics we have utilized the roofline performance model to compute the performance efficiency and evaluate performance portability across the three platforms. The merits of different metrics for quantifying performance portability are considered and a metric based on the standard deviation of roofline efficiencies is proposed as a preferred metric. Finally, observations on developer productivity are made based on the experience gained working with these applications.",2021-11-01,JaeHyuk Kwack; John R. Tramm; C. Bertoni; Yasaman Ghadar; Brian Homerding; Esteban Rangel; Christopher Knight; Scott Parker,"International Workshop on Performance, Portability and Productivity in HPC",JournalArticle,28,https://www.semanticscholar.org/paper/0ee0ea66fc96ed1b3b1bf94db8e0226fef83fb6e
