source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
OpenAlex,https://openalex.org/W4389215044,10.1145/3617555.3617874,The FormAI Dataset: Generative AI in Software Security through the Lens of Formal Verification,"This paper presents the FormAI dataset, a large collection of 112,000 AI-generated compilable and independent C programs with vulnerability classification. We introduce a dynamic zero-shot prompting technique constructed to spawn diverse programs utilizing Large Language Models (LLMs). The dataset is generated by GPT-3.5-turbo and comprises programs with varying levels of complexity. Some programs handle complicated tasks like network management, table games, or encryption, while others deal with simpler tasks like string manipulation. Every program is labeled with the vulnerabilities found within the source code, indicating the type, line number, and vulnerable function name. This is accomplished by employing a formal verification method using the Efficient SMT-based Bounded Model Checker (ESBMC), which uses model checking, abstract interpretation, constraint programming, and satisfiability modulo theories to reason over safety/security properties in programs. This approach definitively detects vulnerabilities and offers a formal model known as a counterexample, thus eliminating the possibility of generating false positive reports. We have associated the identified vulnerabilities with Common Weakness Enumeration (CWE) numbers. We make the source code available for the 112,000 programs, accompanied by a separate file containing the vulnerabilities detected in each program, making the dataset ideal for training LLMs and machine learning algorithms. Our study unveiled that according to ESBMC, 51.24% of the programs generated by GPT-3.5 contained vulnerabilities, thereby presenting considerable risks to software safety and security.",2023-12-01,Norbert Tihanyi; Tamás Bisztray; Ridhi Jain; Mohamed Amine Ferrag; Lucas C. Cordeiro; Vasileios Mavroeidis,,conference-paper,56,https://doi.org/10.1145/3617555.3617874
OpenAlex,https://openalex.org/W4408214684,10.1145/3722108,Prompting Techniques for Secure Code Generation: A Systematic Investigation,"Large Language Models (LLMs) are gaining momentum in software development with prompt-driven programming enabling developers to create code from Natural Language (NL) instructions. However, studies have questioned their ability to produce secure code and, thereby, the quality of prompt-generated software. Alongside, various prompting techniques that carefully tailor prompts have emerged to elicit optimal responses from LLMs. Still, the interplay between such prompting strategies and secure code generation remains under-explored and calls for further investigations. Objective : In this study, we investigate the impact of different prompting techniques on the security of code generated from NL instructions by LLMs. Method : First, we perform a systematic literature review to identify the existing prompting techniques that can be used for code generation tasks. A subset of these techniques are evaluated on GPT-3, GPT-3.5, and GPT-4 models for secure code generation. For this, we used an existing dataset consisting of 150 NL security-relevant code generation prompts. Results : Our work (i) classifies potential prompting techniques for code generation (ii) adapts and evaluates a subset of the identified techniques for secure code generation tasks, and (iii) observes a reduction in security weaknesses across the tested LLMs, especially after using an existing technique called Recursive Criticism and Improvement (RCI), contributing valuable insights to the ongoing discourse on LLM-generated code security.",2025-03-07,Catherine Tony; Nicolás E. Díaz Ferreyra; Markus Mutas; Salem Dhif; Riccardo Scandariato,ACM Transactions on Software Engineering and Methodology,article,24,https://doi.org/10.1145/3722108
OpenAlex,https://openalex.org/W4391307510,10.1109/smc53992.2023.10394237,How Secure is Code Generated by ChatGPT?,"In recent years, large language models have been responsible for great advances in the field of artificial intelligence (AI). ChatGPT in particular, an AI chatbot developed and recently released by OpenAI, has taken the field to the next level. The conversational model is able not only to process human-like text, but also to translate natural language into code. However, the safety of programs generated by ChatGPT should not be overlooked. In this paper, we perform an experiment to address this issue. Specifically, we ask ChatGPT to generate a number of computer programs in order to evaluate the security of the resulting source code. We further investigate whether ChatGPT can be prodded to improve code security by appropriate prompts, and discuss the ethical aspects of using AI to generate code. Results suggest that ChatGPT is aware of potential vulnerabilities, but nonetheless often generates source code that are not robust to certain attacks.",2023-10-01,Raphaël Khoury; Anderson R. Avila; Jacob Brunelle; Baba Mamadou Camara,,conference-paper,124,https://doi.org/10.1109/smc53992.2023.10394237
OpenAlex,https://openalex.org/W4400484609,10.1145/3664646.3664770,A Case Study of LLM for Automated Vulnerability Repair: Assessing Impact of Reasoning and Patch Validation Feedback,"Recent work in automated program repair (APR) proposes the use of reasoning and patch validation feedback to reduce the semantic gap between the LLMs and the code under analysis. The idea has been shown to perform well for general APR, but its effectiveness in other particular contexts remains underexplored. In this work, we assess the impact of reasoning and patch validation feedback to LLMs in the context of vulnerability repair, an important and challenging task in security. To support the evaluation, we present VRpilot, an LLM-based vulnerability repair technique based on reasoning and patch validation feedback. VRpilot (1) uses a chain-of-thought prompt to reason about a vulnerability prior to generating patch candidates and (2) iteratively refines prompts according to the output of external tools (e.g., compiler, code sanitizers, test suite, etc.) on previously generated patches. To evaluate performance, we compare VRpilot against the state-of-the-art vulnerability repair techniques for C and Java using public datasets from the literature. Our results show that VRpilot generates, on average, 14% and 7.6% more correct patches than the baseline techniques on C and Java, respectively. We show, through an ablation study, that reasoning and patch validation feedback are critical. We report several lessons from this study and potential directions for advancing LLM-empowered vulnerability repair.",2024-07-10,Ummay Kulsum; Haotian Zhu; Bowen Xu; Marcelo d’Amorim,,conference-paper,27,https://doi.org/10.1145/3664646.3664770
OpenAlex,https://openalex.org/W4407390759,10.1109/access.2025.3541146,Harnessing Large Language Models for Software Vulnerability Detection: A Comprehensive Benchmarking Study,"Despite various approaches being employed to detect software vulnerabilities, the number of reported software vulnerabilities shows an upward trend over the years. This suggests the problems are not caught before the code is released, which could be caused by many factors, like lack of awareness, limited efficacy of the existing vulnerability detection tools or the tools not being user-friendly. To help combat some issues with traditional vulnerability detection tools, we propose using large language models (LLMs) to assist in finding vulnerabilities in source code. LLMs have shown a remarkable ability to understand and generate code, underlining their potential in code-related tasks. The aim is to test multiple state-of-the-art LLMs and identify the best prompting strategies, allowing extraction of the best value from the LLMs. We leverage findings from prompting-focused research, benchmarking approaches like chain of thought, tree of thought and self-consistency for vulnerability detection use-cases. We provide an overview of the strengths and weaknesses of the LLM-based approach and compare the results to those of traditional static analysis tools. We find that LLMs can pinpoint more issues than traditional static analysis tools, outperforming traditional tools in terms of recall and F1 scores. However, LLMs are more prone to generate false positive classifications than traditional tools. The experiments are conducted using the Java programming language and the results should benefit software developers and security analysts responsible for ensuring that the code is free of vulnerabilities.",2025-01-01,Karl Tamberg; Hayretdin Bahşi,IEEE Access,article,35,https://doi.org/10.1109/access.2025.3541146
OpenAlex,https://openalex.org/W4377372285,10.48550/arxiv.2305.11837,Comparing Software Developers with ChatGPT: An Empirical Investigation,"The advent of automation in particular Software Engineering (SE) tasks has transitioned from theory to reality. Numerous scholarly articles have documented the successful application of Artificial Intelligence to address issues in areas such as project management, modeling, testing, and development. A recent innovation is the introduction of ChatGPT, an ML-infused chatbot, touted as a resource proficient in generating programming codes and formulating software testing strategies for developers and testers respectively. Although there is speculation that AI-based computation can increase productivity and even substitute software engineers in software development, there is currently a lack of empirical evidence to verify this. Moreover, despite the primary focus on enhancing the accuracy of AI systems, non-functional requirements including energy efficiency, vulnerability, fairness (i.e., human bias), and safety frequently receive insufficient attention. This paper posits that a comprehensive comparison of software engineers and AI-based solutions, considering various evaluation criteria, is pivotal in fostering human-machine collaboration, enhancing the reliability of AI-based methods, and understanding task suitability for humans or AI. Furthermore, it facilitates the effective implementation of cooperative work structures and human-in-the-loop processes. This paper conducts an empirical investigation, contrasting the performance of software engineers and AI systems, like ChatGPT, across different evaluation metrics. The empirical study includes a case of assessing ChatGPT-generated code versus code produced by developers and uploaded in Leetcode.",2023-05-19,Nathália Nascimento; Paulo Alencar; Don A. Cowan,arXiv (Cornell University),preprint,32,http://arxiv.org/abs/2305.11837
OpenAlex,https://openalex.org/W4406107399,10.1016/j.eswa.2024.126357,Collaboration between intelligent agents and large language models: A novel approach for enhancing code generation capability,"Pre-trained Large Language Models (LLMs) have demonstrated significant potential in the Natural Language to Code (NL2Code) task. However, user-provided natural language descriptions are often ambiguous or misleading, resulting in poor code quality. Additionally, LLMs have limited ability to solve complex programming tasks with multiple requirements or higher difficulty levels . To address this, we developed a collaborative code generation framework integrating intelligent agents with LLMs. This framework optimizes code generation by dividing the NL2Code task into four stages: role definition, demand optimization, code writing, and code review. Based on the task-instruction-prompts and role-definition-prompts dataset we created, we fine-tuned a BART model to develop an intelligent agent enriched with programming knowledge. This agent generates more detailed prompts to guide LLMs at each stage, enhancing code generation capabilities. We evaluated our method on multiple datasets, including HumanEval, MBPP and LLMSecEval, using various metrics such as pass@k, logical error rate, code quality score, vulnerable@k, and secure@k to assess coding ability. To further strengthen our evaluation, we compared our approach against several specialized code-focused LLMs, including CodeGeeX, CodeLlama, and DeepSeek-Coder-V2. Our method improved the pass@1 metric by 18.9% and 23.2%, compared to the GPT-3.5 baseline and reduced the logical error rate from 38.2% and 29.1% to 19.3% and 13.6%. Moreover, the integration of the intelligent agent with GPT-4 led to notable performance improvements , with a 16.9% increase in pass@1, a 8.14% increase in code quality score, and a reduction in the logical error rate from 12.5% to 8.1%. Additionally, the Secure@1 metric for GPT-4 improved from 48.6% to 55.3%, reflecting enhanced code security. These experimental results demonstrate the efficacy of our method in advancing the code generation capabilities of LLMs.",2025-01-07,Xingyuan Bai; Shaobin Huang; Chi Wei; Rui Wang,Expert Systems with Applications,article,22,https://doi.org/10.1016/j.eswa.2024.126357
OpenAlex,https://openalex.org/W4406324010,10.1145/3712005,The Current Challenges of Software Engineering in the Era of Large Language Models,"With the advent of large language models (LLMs) in the AI area, the field of software engineering (SE) has also witnessed a paradigm shift. These models, by leveraging the power of deep learning and massive amounts of data, have demonstrated an unprecedented capacity to understand, generate, and operate programming languages. They can assist developers in completing a broad spectrum of software development activities, encompassing software design, automated programming, and maintenance, which potentially reduces huge human efforts. Integrating LLMs within the SE landscape (LLM4SE) has become a burgeoning trend, necessitating exploring this emergent landscape’s challenges and opportunities. The article aims at revisiting the software development lifecycle (SDLC) under LLMs, and highlighting challenges and opportunities of the new paradigm. The article first summarizes the overall process of LLM4SE, and then elaborates on the current challenges based on a through discussion. The discussion was held among more than 20 participants from academia and industry, specializing in fields such as SE and artificial intelligence. Specifically, we achieve 26 key challenges from seven aspects, including software requirement and design, coding assistance, testing code generation, code review, code maintenance, software vulnerability management, and data, training, and evaluation. We hope the achieved challenges would benefit future research in the LLM4SE field.",2025-01-13,Cuiyun Gao; Xing Hu; Shan Gao; Xin Xia; Zhi Jin,ACM Transactions on Software Engineering and Methodology,article,39,https://doi.org/10.1145/3712005
OpenAlex,https://openalex.org/W4411950636,10.1109/forge66646.2025.00018,Benchmarking Prompt Engineering Techniques for Secure Code Generation with GPT Models,"Prompt engineering reduces reasoning mistakes in Large Language Models (LLMs). However, its effectiveness in mitigating vulnerabilities in LLM-generated code remains underexplored. To address this gap, we implemented a benchmark to automatically assess the impact of various prompt engineering strategies on code security. Our benchmark leverages two peer-reviewed prompt datasets and employs static scanners to evaluate code security at scale. We tested multiple prompt engineering techniques on GPT-3.5-turbo, GPT-4o, and GPT-4o-mini. Our results show that for GPT-4o and GPT-4o-mini, a security-focused prompt prefix can reduce the occurrence of security vulnerabilities by up to 56%. Additionally, all tested models demonstrated the ability to detect and repair between 41.9% and 68.7% of vulnerabilities in previously generated code when using iterative prompting techniques. Finally, we introduce a ""prompt agent"" that demonstrates how the most effective techniques can be applied in real-world development workflows.",2025-04-27,Marc Bruni; Fabio Gabrielli; Mohammad Ghafari; Martin Kropp,,conference-paper,15,https://doi.org/10.1109/forge66646.2025.00018
OpenAlex,https://openalex.org/W4396651321,10.48550/arxiv.2405.01466,A Systematic Literature Review on Large Language Models for Automated Program Repair,"Automated Program Repair (APR) attempts to patch software bugs and reduce manual debugging efforts. Very recently, with the advances in Large Language Models (LLMs), an increasing number of APR techniques have been proposed, facilitating software development and maintenance and demonstrating remarkable performance. However, due to ongoing explorations in the LLM-based APR field, it is challenging for researchers to understand the current achievements, challenges, and potential opportunities. This work provides the first systematic literature review to summarize the applications of LLMs in APR between 2020 and 2025. We analyze 189 relevant papers from LLMs, APR and their integration perspectives. First, we categorize existing popular LLMs that are applied to support APR and outline four types of utilization strategies for their deployment. Besides, we detail some specific repair scenarios that benefit from LLMs, e.g., semantic bugs and security vulnerabilities. Furthermore, we discuss several critical aspects of integrating LLMs into APR research, e.g., input forms and open science. Finally, we highlight a set of challenges remaining to be investigated and the potential guidelines for future research. Overall, our paper provides a systematic overview of the research landscape to the APR community, helping researchers gain a comprehensive understanding of achievements and promote future research.",2024-05-02,"Quanjun Zhang; Chunrong Fang; Yang Xie; Yuxiang Ma; Weisong Sun; Yang, Yun; Chen, Zhenyu",arXiv (Cornell University),review,16,http://arxiv.org/abs/2405.01466
OpenAlex,https://openalex.org/W4392564650,10.1145/3626252.3630817,CS1 with a Side of AI: Teaching Software Verification for Secure Code in the Era of Generative AI,"As AI-generated code promises to become an increasingly relied upon tool for software developers, there is a temptation to call for significant changes to early computer science curricula. A move from syntax-focused topics in CS1 toward abstraction and high-level application design seems motivated by the new large language models (LLMs) recently made available. In this position paper however, we advocate for an approach more informed by the AI itself - teaching early CS learners not only how to use the tools but also how to better understand them. Novice programmers leveraging AI-code-generation without proper understanding of syntax or logic can create ""black box"" code with significant security vulnerabilities. We outline methods for integrating basic AI knowledge and traditional software verification steps into CS1 along with LLMs, which will better prepare students for software development in professional settings.",2024-03-07,Amanda Fernandez; Kimberly A. Cornell,,conference-paper,23,https://doi.org/10.1145/3626252.3630817
