bottleneck_accuracy,changed_paths,config_sha256,configuration_id,mechanism_id,mechanism_state,primary_metric,replication_id,seed_namespace,status,world_id
0.38181994562554017,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,queues,baseline,0.0,16,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.38759678411242204,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_sp,queues,ablated,0.0,16,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.36799578365916824,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,queues,baseline,0.0,17,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.36318426602603665,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_sp,queues,ablated,0.0,17,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3729341343785169,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,queues,baseline,0.0,18,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.40504304621988585,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_sp,queues,ablated,0.0,18,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.38837887673433225,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,queues,baseline,0.0,19,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.38196440164845513,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_sp,queues,ablated,0.5833333333333333,19,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.39120549245859015,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,queues,baseline,0.0,20,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3911859484234377,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_sp,queues,ablated,0.0,20,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.36191140801025057,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,queues,baseline,0.0,21,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3766436937030511,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_sp,queues,ablated,0.08333333333333337,21,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.37817180248320337,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,queues,baseline,0.0,22,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3761960728944191,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_sp,queues,ablated,0.0,22,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.36741204440364017,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,queues,baseline,0.0,23,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.37992126477841826,"[""$.role_pools[0].concurrent_servers"", ""$.role_pools[1].concurrent_servers"", ""$.role_pools[2].concurrent_servers"", ""$.role_pools[3].concurrent_servers""]",5422a635164246bd60cd4c160c123a5116c68ccd990fc1292b7ff9d437683be6,g4b_development:world_sp,queues,ablated,0.0,23,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.38403946781536663,"[""$.gate_definitions[0].required_evidence_ids""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,readiness,baseline,0.0,0,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.38403946781536663,"[""$.gate_definitions[0].required_evidence_ids""]",75dd3ac71c75c5aef3987da42e4e77d5209893f1da584029b5a4cdfcec23406e,g4b_development:world_sp,readiness,ablated,0.0,0,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.35226018593472647,"[""$.gate_definitions[0].required_evidence_ids""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,readiness,baseline,0.0,1,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.35226018593472647,"[""$.gate_definitions[0].required_evidence_ids""]",75dd3ac71c75c5aef3987da42e4e77d5209893f1da584029b5a4cdfcec23406e,g4b_development:world_sp,readiness,ablated,0.0,1,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3712179249584327,"[""$.gate_definitions[0].required_evidence_ids""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,readiness,baseline,0.0,2,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3712179249584327,"[""$.gate_definitions[0].required_evidence_ids""]",75dd3ac71c75c5aef3987da42e4e77d5209893f1da584029b5a4cdfcec23406e,g4b_development:world_sp,readiness,ablated,0.0,2,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3793074088186532,"[""$.gate_definitions[0].required_evidence_ids""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,readiness,baseline,0.0,3,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3793074088186532,"[""$.gate_definitions[0].required_evidence_ids""]",75dd3ac71c75c5aef3987da42e4e77d5209893f1da584029b5a4cdfcec23406e,g4b_development:world_sp,readiness,ablated,0.0,3,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.36720471875179067,"[""$.gate_definitions[0].required_evidence_ids""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,readiness,baseline,0.5833333333333333,4,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.36720471875179067,"[""$.gate_definitions[0].required_evidence_ids""]",75dd3ac71c75c5aef3987da42e4e77d5209893f1da584029b5a4cdfcec23406e,g4b_development:world_sp,readiness,ablated,0.5833333333333333,4,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3629816424923773,"[""$.gate_definitions[0].required_evidence_ids""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,readiness,baseline,0.0,5,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3629816424923773,"[""$.gate_definitions[0].required_evidence_ids""]",75dd3ac71c75c5aef3987da42e4e77d5209893f1da584029b5a4cdfcec23406e,g4b_development:world_sp,readiness,ablated,0.0,5,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.36561800168570185,"[""$.gate_definitions[0].required_evidence_ids""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,readiness,baseline,0.0,6,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.36561800168570185,"[""$.gate_definitions[0].required_evidence_ids""]",75dd3ac71c75c5aef3987da42e4e77d5209893f1da584029b5a4cdfcec23406e,g4b_development:world_sp,readiness,ablated,0.0,6,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.34587510664285676,"[""$.gate_definitions[0].required_evidence_ids""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,readiness,baseline,0.0,7,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.34587510664285676,"[""$.gate_definitions[0].required_evidence_ids""]",75dd3ac71c75c5aef3987da42e4e77d5209893f1da584029b5a4cdfcec23406e,g4b_development:world_sp,readiness,ablated,0.0,7,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3891219382854671,"[""$.gate_definitions[0].required_evidence_ids""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,readiness,baseline,0.0,8,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3891219382854671,"[""$.gate_definitions[0].required_evidence_ids""]",75dd3ac71c75c5aef3987da42e4e77d5209893f1da584029b5a4cdfcec23406e,g4b_development:world_sp,readiness,ablated,0.0,8,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.4042251384542087,"[""$.gate_definitions[0].required_evidence_ids""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,readiness,baseline,0.0,9,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.4042251384542087,"[""$.gate_definitions[0].required_evidence_ids""]",75dd3ac71c75c5aef3987da42e4e77d5209893f1da584029b5a4cdfcec23406e,g4b_development:world_sp,readiness,ablated,0.0,9,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3633343622901238,"[""$.gate_definitions[0].required_evidence_ids""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,readiness,baseline,0.08333333333333337,10,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3633343622901238,"[""$.gate_definitions[0].required_evidence_ids""]",75dd3ac71c75c5aef3987da42e4e77d5209893f1da584029b5a4cdfcec23406e,g4b_development:world_sp,readiness,ablated,0.08333333333333337,10,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.36407679218320194,"[""$.gate_definitions[0].required_evidence_ids""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,readiness,baseline,0.0,11,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.36407679218320194,"[""$.gate_definitions[0].required_evidence_ids""]",75dd3ac71c75c5aef3987da42e4e77d5209893f1da584029b5a4cdfcec23406e,g4b_development:world_sp,readiness,ablated,0.0,11,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.36893333665382216,"[""$.gate_definitions[0].required_evidence_ids""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,readiness,baseline,0.0,12,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.36893333665382216,"[""$.gate_definitions[0].required_evidence_ids""]",75dd3ac71c75c5aef3987da42e4e77d5209893f1da584029b5a4cdfcec23406e,g4b_development:world_sp,readiness,ablated,0.0,12,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3709945414735391,"[""$.gate_definitions[0].required_evidence_ids""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,readiness,baseline,0.0,13,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3709945414735391,"[""$.gate_definitions[0].required_evidence_ids""]",75dd3ac71c75c5aef3987da42e4e77d5209893f1da584029b5a4cdfcec23406e,g4b_development:world_sp,readiness,ablated,0.0,13,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3555403845817692,"[""$.gate_definitions[0].required_evidence_ids""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,readiness,baseline,0.0,14,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3555403845817692,"[""$.gate_definitions[0].required_evidence_ids""]",75dd3ac71c75c5aef3987da42e4e77d5209893f1da584029b5a4cdfcec23406e,g4b_development:world_sp,readiness,ablated,0.0,14,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3819514013737602,"[""$.gate_definitions[0].required_evidence_ids""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,readiness,baseline,0.0,15,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.3819514013737602,"[""$.gate_definitions[0].required_evidence_ids""]",75dd3ac71c75c5aef3987da42e4e77d5209893f1da584029b5a4cdfcec23406e,g4b_development:world_sp,readiness,ablated,0.0,15,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
0.38181994562554017,"[""$.gate_definitions[0].required_evidence_ids""]",6b2fd67b3b62fa42a2c18dd285fd312c0308fb1c63a55e6ec9a87700de9db48b,g4b_development:world_sp,readiness,baseline,0.0,16,development:g4b_ablation,developmental_synthetic_not_locked_evaluation,world_sp
