source,source_id,doi,title,abstract,published,authors,venue,record_type,cited_by_count,url
Crossref,10.1109/ase63991.2025.00090,10.1109/ase63991.2025.00090,An LLM-based multi-agent framework for agile effort estimation,,2025-11-16,Thanh-Long Bui; Hoa Khanh Dam; Rashina Hoda,2025 40th IEEE/ACM International Conference on Automated Software Engineering (ASE),proceedings-article,4,https://doi.org/10.1109/ase63991.2025.00090
Crossref,10.5220/0015043100004015,10.5220/0015043100004015,Towards Interpretable Ensemble Learning for Software Effort Estimation,,2026,Karishma Doshi; Suyash Shukla; Sandeep Kumar,Proceedings of the 21st International Conference on Evaluation of Novel Approaches to Software Engineering,proceedings-article,0,https://doi.org/10.5220/0015043100004015
Crossref,10.5220/0010405002050212,10.5220/0010405002050212,A Stacking Ensemble-based Approach for Software Effort Estimation,,2021,Suyash Shukla; Sandeep Kumar,Proceedings of the 16th International Conference on Evaluation of Novel Approaches to Software Engineering,proceedings-article,3,https://doi.org/10.5220/0010405002050212
Crossref,10.5220/0010397700470057,10.5220/0010397700470057,An Extreme Learning Machine based Approach for Software Effort Estimation,,2021,Suyash Shukla; Sandeep Kumar,Proceedings of the 16th International Conference on Evaluation of Novel Approaches to Software Engineering,proceedings-article,4,https://doi.org/10.5220/0010397700470057
Crossref,10.5220/0010603700002992,10.5220/0010603700002992,Neural Networks based Software Development Effort Estimation: A Systematic Mapping Study,,2021,Fatima Boujida; Fatima Amazal; Ali Idri,Proceedings of the 16th International Conference on Software Technologies,proceedings-article,2,https://doi.org/10.5220/0010603700002992
Crossref,10.5220/0010603701020110,10.5220/0010603701020110,Neural Networks based Software Development Effort Estimation: A Systematic Mapping Study,,2021,Fatima Boujida; Fatima Amazal; Ali Idri,Proceedings of the 16th International Conference on Software Technologies,proceedings-article,2,https://doi.org/10.5220/0010603701020110
Crossref,10.33774/coe-2022-bt2d9,10.33774/coe-2022-bt2d9,Software Effort Estimation for Improved Decision Making,"<jats:p>Now a days, software development organizations use machine learning techniques in different areas to improve decision-making process so that their performance is boosted. In this dissertation, with the goal of increasing the accuracy in effort estimates, we applied programming models in an environment of software development organizations. We collected empirical data from two organizations and constructed a consolidated data sets. The programming models applied in this study are K-Means clustering, Support Vector Machines using polynomial kernel, Random Forest, Linear Regression, K Nearest Neighbor and Neural Networks using ORANGE tool. The obtained results demonstrate the use of data mining and machine learning techniques in general increases the accuracy of predictions with lesser error magnitude as compared to experts. Moreover, we recommend application of programming models in comparable environment of software development organizations to get reliable and more generalized predictions for decision making.</jats:p>",2022-05-20,S M Nazmuz Sakib,,posted-content,2,https://doi.org/10.33774/coe-2022-bt2d9
Crossref,10.2139/ssrn.4588362,10.2139/ssrn.4588362,Exploring Issues of Story-Based Effort Estimation in Agile Software Development,,2023,Muhammad Iqbal; Muhammad Ijaz; Tehseen Mazhar; Tariq Shahzad; Qamar Abbas; Yazeed  Yasin Ghadi; Waseem Ahmed; Habib Hamam,,posted-content,0,https://doi.org/10.2139/ssrn.4588362
Crossref,10.26634/jse.17.3.19246,10.26634/jse.17.3.19246,Significant strategies to assess software effort estimation: A view of functional point,"<jats:p xml:lang=""en"">Software is a collection of programs designed to untangle complexities and it is a derived programming pathway for different versatile projects as per the needs of the industry. There is a necessary need to increase the stratum to develop the optimality of software in an obligatory way. Developing software for a deprived task with an ideal forecast is the key source to achieve successful software. To attain the key success factors, there is a need to overcome the detachments between the planning, development, and implementation of software. Software development is the ideal approach for corrective and continuous connectivity of planning, amalgamation, exploitation, deliverance, authentication, testing, acquiescence, security, use, conviction, run-time monitoring, and enhancement of the designed modules. To conquer the goals of superior software development, effort needs to be calculated in terms of requisite metrics like volume of the software, outlay of the software, eminence of the software within the budget, and to-do list deliverance of the project. Estimating the optimal effort of software development is a critical task when using traditional methods. Versatile projects need to be developed in a specified manner to predict the effort. To overcome the challenges of effort estimation, upgrading approaches produces accurate results. Adopting the Machine Learning (ML) approach, a new technology, makes it easier to obtain accurate information regarding the Estimation of Effort (EoE) and Effort Estimation of a Software (EEoS) as per the requirements of the current trends in the software industry.</jats:p>",2023,Bhavani Shankar Pagalla; Reddy M. Babu,i-manager’s Journal on Software Engineering,journal-article,0,https://doi.org/10.26634/jse.17.3.19246
Crossref,10.1109/scse49731.2020.9313007,10.1109/scse49731.2020.9313007,Extending use-case point-based software effort estimation for Open Source freelance software development,,2020-09-24,Dharshitha Srimal Senevirathne; Thareendhra Keerthi Wijayasiriwardhane,2020 International Research Conference on Smart Computing and Systems Engineering (SCSE),proceedings-article,4,https://doi.org/10.1109/scse49731.2020.9313007
Crossref,10.5121/csit.2022.120607,10.5121/csit.2022.120607,Measurement of Software Development Effort Estimation Bias: Avoiding Biased Measures of Estimation Bias,"<jats:p>In this paper, we propose improvements in how estimation bias, e.g., the tendency towards under-estimating the effort, is measured. The proposed approach emphasizes the need to know what the estimates are meant to represent, i.e., the type of estimate we evaluate and the need for a match between the type of estimate given and the bias measure used. We show that even perfect estimates of the mean effort will not lead to an expectation of zero estimation bias when applying the frequently used bias measure: (actual effort – estimated effort)/actual effort. This measure will instead reward under-estimates of the mean effort. We also provide examples of bias measures that match estimates of the mean and the median effort, and argue that there are, in general, no practical bias measures for estimates of the most likely effort. The paper concludes with implications for the evaluation of bias of software development effort estimates.</jats:p>",2022-03-26,Magne Jørgensen,Embedded Systems and Applications,proceedings-article,1,https://doi.org/10.5121/csit.2022.120607
Crossref,10.2139/ssrn.5459122,10.2139/ssrn.5459122,mmChainPose: Geometry-Aware Temporal Chaining for Robust Human Pose Estimation from mmWave Point Clouds,,2025,Wenteng Lu; Yinan Chen; Xiaoxia Huang,,posted-content,0,https://doi.org/10.2139/ssrn.5459122
Crossref,10.1007/978-3-031-48796-5_9,10.1007/978-3-031-48796-5_9,Search-Based Optimisation of LLM Learning Shots for Story Point Estimation,,2024,Vali Tawosi; Salwa Alamir; Xiaomo Liu,Lecture Notes in Computer Science,book-chapter,9,https://doi.org/10.1007/978-3-031-48796-5_9
Crossref,10.1201/9781003079996-2,10.1201/9781003079996-2,Software Effort Estimation,,2020-09-27,Wasiur Rhmann,Computational Intelligence Techniques and Their Applications to Software Engineering Problems,book-chapter,0,https://doi.org/10.1201/9781003079996-2
Crossref,10.3390/math11061477,10.3390/math11061477,Effort and Cost Estimation Using Decision Tree Techniques and Story Points in Agile Software Development,"<jats:p>Early effort estimation is important for efficiently planning the use of resources in an Information Technology (IT) project. However, limited research has been conducted on the topic of effort estimation in agile software development using artificial intelligence. This research project contributes to strengthening the use of hybrid models composed of algorithmic models and learning oriented techniques as a project-level effort estimation method in agile frameworks. Effort estimation in agile methods such as Scrum uses a story point approach that measures, using an arithmetic scale, the effort required to complete a release of the system. This project relied on labeled historical data to estimate the completion time measured in days and the total cost of a project set in Pakistani rupees (PKR). using a decision tree, random forest and AdaBoost to improve the accuracy of predictions. Models were trained using 10-fold cross-validation and the relative error was used as a comparison with literature results. The bootstrap aggregation (bagging) ensemble made of the three techniques provides the highest accuracy, and project classification also improves the estimates.</jats:p>",2023-03-17,Eduardo Rodríguez Sánchez; Eduardo Filemón Vázquez Santacruz; Humberto Cervantes Maceda,Mathematics,journal-article,58,https://doi.org/10.3390/math11061477
Crossref,10.2139/ssrn.6168355,10.2139/ssrn.6168355,SARL: Structure-Aware Representation Learning for 3D Human Pose Estimation from Point Clouds,"<jats:p>Current research on point cloud-based 3D human pose estimation faces notable challenges in effectively modeling intrinsic point correlations and fine-grained local geometric structures. In global coordinate systems, subtle joint movements are often suppressed, especially under noise interference, which hinders accurate feature extraction. To address these limitations, we propose Structure-Aware Representation Learning (SARL), a novel framework that enhances both local discriminability and global robustness. For detailed local modeling, we introduce a plug-and-play Geometric Guide Attention (GGA) module, which establishes dedicated local coordinate systems for multiple human body regions. Through geometry-guided transformations, GGA amplifies subtle pose variations and enables more accurate extraction of fine-grained local features, significantly strengthening structural correlation modeling. However, excessively fine-grained point cloud perception may amplify the influence of non-human and background noise points. To mitigate this issue, we further propose a Frequency Enhanced Point Transformer (FEPT) that incorporates Discrete Cosine Transform (DCT)based frequency-domain modulation, selectively enhancing low-frequency human configuration signals while suppressing high-frequency noise, realizing deep fusion of noise robustness with global-local features. Extensive experiments on the Sloper4D and Human-M3 datasets demonstrate that SARL consistently outperforms state-of-theart methods. Code is available at https://github.com/chenchouchou123/SARL.</jats:p>",2026,Kefan Chen; Yong Wang; Xin Du; Mengyuan Liu,,posted-content,0,https://doi.org/10.2139/ssrn.6168355
Crossref,10.1109/tse.2022.3158252,10.1109/tse.2022.3158252,GPT2SP: A Transformer-Based Agile Story Point Estimation Approach,,2023-02-01,Michael Fu; Chakkrit Tantithamthavorn,IEEE Transactions on Software Engineering,journal-article,61,https://doi.org/10.1109/tse.2022.3158252
Crossref,10.33965/is2023_202301l019,10.33965/is2023_202301l019,SOFTWARE EFFORT ESTIMATION WITH METAHEURISTIC OPTIMIZED ENSEMBLE FOR SOFTWARE CROWDSOURCING,,2023-03-11,,Proceedings of the 16th International Conference Information Systems 2023,proceedings-article,0,https://doi.org/10.33965/is2023_202301l019
Crossref,10.4018/978-1-6684-3702-5.ch008,10.4018/978-1-6684-3702-5.ch008,Software Effort Estimation for Successful Software Application Development,"<jats:p>The recent advancements in information and communication technology (ICT) have inspired all the operational domains of both public and private sector enterprise to endorse this technology. Software development plays a crucial role in supporting ICT. Software effort estimation serves as a critical factor in software application development, and it helps application development teams to complete the development process on time and within budget. Many developmental approaches have been used for software effort estimation, but most of them were conventional software methods and therefore failed to produce accurate results when it came to web or mobile effort estimation. This chapter explains different types of software applications, software estimation models, the importance of software effort estimation, and challenges faced in software effort estimation.</jats:p>",2022,Syed Mohsin Saif,"Research Anthology on Agile Software, Software Development, and Testing",book-chapter,0,https://doi.org/10.4018/978-1-6684-3702-5.ch008
Crossref,10.1016/j.infsof.2023.107157,10.1016/j.infsof.2023.107157,Improved measurement of software development effort estimation bias,,2023-05,Magne Jørgensen,Information and Software Technology,journal-article,2,https://doi.org/10.1016/j.infsof.2023.107157
Crossref,10.2139/ssrn.6252918,10.2139/ssrn.6252918,"The Ethics of AI-Assisted Code Migration in Regulated Financial Systems: Accountability, Transparency, and Human Oversight in LLM-Driven Software Conversion","<jats:p>Large language models (LLMs) such as GitHub Copilot are increasingly deployed not merely to assist developers with code completion, but to perform large-scale automated code migration-converting entire legacy codebases from one language and framework to another. In regulated financial services, where software systems manage sensitive instruments such as employee stock option plans, loan servicing platforms, and trading infrastructure, this practice introduces a distinct and underexplored set of ethical challenges at the intersection of AI ethics, software engineering, and financial regulation. This paper examines the ethical dimensions of AI-assisted code migration within enterprise financial systems, drawing on firsthand practitioner experience deploying LLM-driven conversion workflows at a major financial institution. Three core ethical tensions are identified: an accountability gap when AI-generated code fails in production, a transparency deficit that impedes regulatory audit and compliance verification, and an automation bias that leads teams to place unwarranted trust in AI-converted code. A practitioner-grounded ethical framework is proposed, consisting of mandatory human review checkpoints, provenance documentation for AI-generated components, and differential testing protocols that verify functional equivalence against original systems. This work moves beyond abstract ethical principles toward actionable guidance rooted in the realities of enterprise software engineering, and calls on industry leaders, compliance teams, and AI tool providers to co-develop standardized ethical review processes for AI-generated code in regulated industries.</jats:p>",2026,Ronit Sharma,,posted-content,0,https://doi.org/10.2139/ssrn.6252918
Crossref,10.5220/0011321000003266,10.5220/0011321000003266,Software Enhancement Effort Estimation using Stacking Ensemble Model within the Scrum Projects: A Proposed Web Interface,,2022,Zaineb Sakhrawi; Asma Sellami; Nadia Bouassida,Proceedings of the 17th International Conference on Software Technologies,proceedings-article,4,https://doi.org/10.5220/0011321000003266
Crossref,10.2139/ssrn.6922681,10.2139/ssrn.6922681,DATA-DRIVEN ENHANCEMENT OF SOFTWARE RELIABILITYAND EFFORT ESTIMATION IN AGILE DEVELOPMENT,"<jats:p>Agile software development generates extensive process and projectdata, yet this information remains largely underutilised in practice, leaving persistentchallenges—particularly inaccurate effort estimation and inadequate softwarereliability—unresolved. This study investigates whether machine learning–basedanalytics applied to historical Agile project data can mitigate these issues by improvingeffort estimation accuracy and enabling early defect detection, therebyenhancing overall project predictability and software quality. A data-driven analyticalframework integrating machine learning models into the Agile workflowwas developed and evaluated through a controlled case study, with performancesystematically benchmarked against conventional Agile practices using key metricsfor estimation accuracy and defect identification. The results show that theproposed framework substantially reduces effort estimation errors and significantlyincreases the identification of critical defects prior to software release, outperformingtraditional Agile approaches on both measures. These findings confirm thatembedding predictive analytics within Agile processes represents a critical advancementfor modern software development. By leveraging inherent Agile datathrough machine learning, teams can achieve greater planning reliability, improvedquality assurance, and more robust software outcomes.</jats:p>",2026,Salahuddin M. Hanif; Salahuddin .,,posted-content,0,https://doi.org/10.2139/ssrn.6922681
Crossref,10.1016/j.infsof.2020.106330,10.1016/j.infsof.2020.106330,On an optimal analogy-based software effort estimation,,2020-09,Passakorn Phannachitta,Information and Software Technology,journal-article,29,https://doi.org/10.1016/j.infsof.2020.106330
Crossref,10.20944/preprints202607.1501.v1,10.20944/preprints202607.1501.v1,High-Performance Data-Intensive Software Migration Effort Estimation,"<jats:p>Background. This article addresses the challenge of estimating the engineering effort required to migrate high-performance computing business logic from legacy monolithic services to microservice architecture. While the study is grounded in empirical tasks within the financial sector, its findings are highly relevant to a broad spectrum of similar domain-agnostic software migration problems.Objective. The primary objective of this work is to develop a software migration effort estimation method that explicitly accounts for infrastructure overhead by integrating Complexity Amplification Factors (CAF) and Complexity Control Factors (CCF).Methods. A modified Use Case Size Points (USP) method was developed, integrating infrastructure-specific CAF and CCF factors to systematically enhance structural estimation precision.Results. Empirical results demonstrate that the predictive model incorporating both CAF and CCF significantly increases the accuracy of development effort predictions compared to standard baseline approach. Migration effort remains stable within dedicated architectural task classes, yielding a Mean Relative Error (MRE) within acceptable bounds. However, use-case classes exhibit diverging prediction profiles: 0.24 for the Write Model and 0.54 for the Read Model. Furthermore, predictive precision depends on isolating internal step heterogeneity within individual use cases (e.g. 0.33 for validation steps).Conclusions. This work provides a framework for estimating the effort required to migrate data-intensive monolithic systems to microservice-oriented architectures. The proposed framework optimizes resource allocation by transforming an inherently unpredictable migration process into a manageable workflow, offering a scalable foundation for managing the lifecycle of complex computer systems.</jats:p>",2026-07-21,Oleksandr Lytvynov; Mykhailo Lytvynov,,posted-content,0,https://doi.org/10.20944/preprints202607.1501.v1
Crossref,10.5220/0013218200003929,10.5220/0013218200003929,AI-Based Approaches for Software Tasks Effort Estimation: A Systematic Review of Methods and Trends,,2025,Bruno Rossi; Lisandra Fontoura,Proceedings of the 27th International Conference on Enterprise Information Systems,proceedings-article,2,https://doi.org/10.5220/0013218200003929
Crossref,10.1109/saner53432.2022.00101,10.1109/saner53432.2022.00101,Investigating the Effectiveness of Clustering for Story Point Estimation,,2022-03,Vali Tawosi; Afnan Al-Subaihin; Federica Sarro,"2022 IEEE International Conference on Software Analysis, Evolution and Reengineering (SANER)",proceedings-article,21,https://doi.org/10.1109/saner53432.2022.00101
Crossref,10.2139/ssrn.4485276,10.2139/ssrn.4485276,Story Point Estimation Using Machine Learning for Agile Projects,"<jats:p>Evaluating the work required for software engineering activities is incredibly tricky, yet it is critical for the planning phase. The agile community commonly uses issue reports to summarize activities and story points and estimate the time, cost, and complexity required to complete them. In agile software development, one of the most significant activities is to estimate the number of story points. Software development teams can improve their product scoping, requirement prioritization, resource allocation, and progress monitoring with the use of a storypoint estimate. For the purpose of automating the estimation of story points, several different machine learning algorithms have been presented. On the other hand, many of these methods base their evaluations on open-source projects. When it comes to the writing of stories, open-source projects and commercial ones are quite different from one another in significant ways. In this study, we present a hybrid classification approach that utilizes machine learning to estimate the required number of story points for problem resolution. Furthermore, issue type, summary, description, and associated components are project-dependent features that are important for story point estimation.</jats:p>",2024,Bodem Niharika; Shivali Chopra,,posted-content,1,https://doi.org/10.2139/ssrn.4485276
Crossref,10.1016/j.procs.2019.08.215,10.1016/j.procs.2019.08.215,Adjustment Factor for Use Case Point Software Effort Estimation (Study Case: Student Desk Portal),,2019,Andy Effendi; Reina Setiawan; Zulfany Erlisa Rasjid,Procedia Computer Science,journal-article,4,https://doi.org/10.1016/j.procs.2019.08.215
Crossref,10.20944/preprints202403.0437.v1,10.20944/preprints202403.0437.v1,Software Effort Estimation using Ensemble Learning,"<jats:p>Software project estimating (SPE) is a powerful but necessary step in the production of projects for software. Software project estimating includes several components, estimating software time, software resources, software costs, and software effort estimation (SEE). SEE seeks to estimate the number of &amp;quot;hours-person&amp;quot; and &amp;quot;months-person&amp;quot; of work required for developing or managing a software program. During the initial phase of the development of software, future efforts are impossible to predict. To estimate effort, many deep learning (DL) and machine learning (ML) models were previously created. For estimate, single-model techniques and ensemble methods were investigated in this research. Ensemble methods involve a combination of multiple separate models. Bagging, boosting, and voting were the ensemble methods looked into for estimation. Datasets considered for estimation were COCOMO81, COCOMONasa I, COCOMONasa II, Albrecht, Maxwell, China, Desharnais, Desharnais_1_1, Kitchenham, Boehm, and Belady. The evaluation criteria used MAE, RAE, RMSE, RRSE, and CC. The result from previous studies is that the total size of the set of data utilized is small in predicting the effort, as the largest size of the set of data used is the China dataset containing only 499 projects. So, in this study, the dataset has been merged to increase the total size of the set of data and increase the accuracy of prediction. The results indicated that the suggested merged dataset increased effort estimation accuracy.</jats:p>",2024-03-08,Farah Oshaibi M; Mohammad AlKhanafseh; Ola Surakhi,,posted-content,1,https://doi.org/10.20944/preprints202403.0437.v1
Crossref,10.2139/ssrn.4902731,10.2139/ssrn.4902731,Predicting Software Effort Estimation Using the Stacked Ensemble Machine Learning Approach,,2024,JULIUS  OLUFEMI OGUNLEYE; Zdenka Prokopova,,posted-content,0,https://doi.org/10.2139/ssrn.4902731
Crossref,10.1504/ijkms.2019.097122,10.1504/ijkms.2019.097122,Knowledge based non-functional software distinguishing quality effort estimation using fuzzy use case point approach,,2019,J. Frank Vijay,International Journal of Knowledge Management Studies,journal-article,1,https://doi.org/10.1504/ijkms.2019.097122
Crossref,10.3390/fi18080424,10.3390/fi18080424,APCI: A Complexity-Aware Framework for Computational Software Effort Estimation in Machine Learning-Based Intrusion Detection Systems,"<jats:p>The increasing adoption of machine learning and deep learning techniques in intrusion detection systems (IDSs) has substantially increased the computational complexity of model development due to large-scale datasets, sophisticated model architectures, extensive hyperparameter optimization, and repeated experimentation. Despite these demands, existing IDS research primarily emphasizes detection performance while providing limited support for estimating the computational effort required during model development and evaluation. This study proposes the Adaptive Project Complexity Index (APCI), a complexity-aware framework for estimating Computational Software Effort (CSE), a computational resource-based effort metric derived from model training and execution characteristics to support planning and resource estimation in machine learning-based IDS development. To support this objective, a complexity- and effort-oriented benchmark comprising 1040 IDS project instances was constructed using diverse datasets, model architectures, feature configurations, and hyperparameter settings. Statistical analysis demonstrated a strong positive relationship between APCI and CSE, with a Pearson correlation coefficient of 0.834. Building upon this benchmark, multiple machine learning models were evaluated to predict CSE from project characteristics available before implementation, with LightGBM achieving the best predictive performance (R2 = 0.963). Furthermore, explainability analysis identified the dominant computational effort drivers and enabled the development of APCI-Adaptive, improving the APCI–CSE correlation from 0.834 to 0.904 (8.4%). By integrating dataset complexity, model complexity, and computational resource requirements within a unified framework, APCI enables computational software effort estimation prior to IDS implementation, supporting resource planning, experimental design, and complexity-aware project management for machine learning-based IDS development. Consequently, APCI provides a practical decision-support framework for resource planning, experimental design, and complexity-aware project management in modern machine learning-based cybersecurity applications.</jats:p>",2026-08-11,Vignaraj Ananth Vikraman; Sumendra Yogarayan; Kalaiarasi Sonai Muthu; Manikandan Thirumalaisamy,Future Internet,journal-article,0,https://doi.org/10.3390/fi18080424
Crossref,10.5220/0012259400003598,10.5220/0012259400003598,Encoding Techniques for Handling Categorical Data in Machine Learning-Based Software Development Effort Estimation,,2023,Mohamed Hosni,"Proceedings of the 15th International Joint Conference on Knowledge Discovery, Knowledge Engineering and Knowledge Management",proceedings-article,8,https://doi.org/10.5220/0012259400003598
